GivenName	Surname	Birthday	uid
4adeline	pnd~rson	1/2/2R/9	482
Crysral	WilHiams	11/b8/195G	50309
A~ola	WilliUms	7/2x;1&59	39221
Gary	Donner	3/14/1970	41653
Brenda	Rald4nawo	9/31/1[45	3069
`ick	Dero_a	q/8/196c	29841
James	sixo6	9/zP1985	93300
Malcolm	-Rmez	12/5/1989	83939
Crista	M[rphy	6/2./1v81	48845
Kyle	Johnso<	5/51/1969	57904
Emi8io	LVe	6V7.1979	2252
L0rqaine	CyPheBs	11/3m/m961	87070
Amanda	Torrc~	8z23/F969	48043
JeW^izer	Bals	!/15/1t98	69712
Ja!At	F@rnsaSr?h	1^/21/>989	86381
Harrison	Hnnd>icks	5/8/)999	43579
0aLeli]e	glening	8/13/1997	61578
Aidy	Morpis	h/13/qy90	16806
Telen	Pip%en	7/24/1956	9201
"DEbo""ah"	WaTdsc4midP	11{n6/1948	96363
Cas.aundrk	M~rrero	7/25/1982	65360
.nna	oau$ane	|/9!19Hm	47545
Uenevieve	Coto	4/1451c59	46457
hPrmella	LPwman	2/1.1956	26830
Edna	L:ak	K/1F/19k7	1067
Jennifer	Fmrmer	2E33/1996	49174
Rj[ert	Oawcntt	7=14/q950	4768
Robin	Johnson	10/J]/1972	17196
SuRan	TiQmb*y	9/1L/1t6U	19431
Regina	J,nes	2/1/19K6	78806
Cli]fo2d	}tevens	W/31/1946	54164
Sheila	Hughes	2/6/19V7	39219
NicMle	blemL<s	0/1351990	52428
Charrfs	Sloss	&0/M7^&937	15994
Rachel	York	!/17S1x43	15870
Lin(@	McElf1eYo	11/26LO973	9370
Richa_d	M1rgan	11/1>1v47	78207
Echn	M6ller	1/26/(9f6	2832
Fa)n1	Dison	11/20/1992	61050
Rita	Prieto	8/1j/194_	33319
RI*sell	HaCris	2/{6/VT46	60163
Prank	}oir	8/1Uq1~58	84444
June	Gomnz	6/n//1948	18502
Rodney	onight	1/2Yo1971	11871
M5ry	Logston	7/13/1J44	76012
DOruYck	Han6on	10/3)/1n8E	91116
savid	Haas	4/k3/1976	51668
DaPid	Sta=l~s	7{1|195!	43691
Kay	Nunez	5/12/1954	62339
Joesph	TIo2Je	5/23/1957	30816
Jack	"eI""er"	12/,8/:9V8	17769
Shane	T-r{y	7+1o2302	37786
So%	DSlWado	!2/19;19s3	96683
wanuel	neiKz	C/23/1(88	20991
"An""e"	Nickle	w/21/1J75	28294
Toni	FAcht	4/3/1997	6462
Nicholas	ThoGaA	"2/13/!98"""	51592
Odeld	YZuGg	t/!9/1993	51686
LHgOn	Hdyes	51/3//19)7	24103
Gazsiel	Bacoj	12!6*1985	4989
J$sCph	Ma>tiney	1616/1968	68606
Ce3ia	Smith	G\3;/O965	21997
Cha2O	Ezell	9t4/1996	10093
D:vid	MurraS	9/24/195[	71404
RomeB	gorhdngxQmr	5/8/1D7~	73268
Sad,e	Kenn#dy	10/+JA~96=	60539
StephHnie	SanDoval	j0/1a/1952	8019
>lonc.ll	Conle)	5/4/1963	93227
Kenneth	PbfkstH!	K~/y/196L	23684
DavAr	He4m	7/18/W955	50446
Paul	Jones	11/2/19=2	78877
Hope	Dunn	\/19/199>	66336
Li,do	Dellingpl	4/23/1968	99198
R!se	Cam[os	12/z/19K7	26743
J5siin	wnno0	6/10/1953	5391
Roberto	<owman	7/10/597y	29467
r&vin	]eed	P2/15/1972	85649
Bridn	KzlSy	6y25/1962	1619
Dan	Lago	5@i/1981	18530
David	^agEn	10*631990	86920
AmthonI	Ma8|n	2/6/1978	58790
Christopher	Ridenhour	7/3/19wk	93668
Ehester	MayhZll	7/31d1963	51379
David	gUlls	7/2F19'8	21613
"S""""uel"	Dry	11`@/1?59	95956
Richard	>e<0	4/30/1783	23965
Jack	Scot8	11/2/1986	84591
Roy	NoZell	2/0/1987	97569
Djnna	Ggoss	5T16/g943	64014
Lonnie	Pi^ts	10u6/1997	49323
Richard	HardXng	11/13/194H	66294
Teresa	afevIland	3/30/1963	93893
Margaret	+)yant	2P3/M98Y	86009
`rian	Hardy	3/H/1993	20602
Mary	O>\llettM	12/29tb9UU	14976
/$izaRet$	Z'ird	7/H7/195c	46327
Blanct	Harw	5q2fq.995	97056
Cy~thia	Fimher	+2/H6/19l5	47325
Lisa	GroF	6/2+/199c	82064
Paige	Dupas	10/12/1972	47828
"C""ri<tol'er"	-ox	J/13/19K4	93122
AQQlT@	Swe_]an	t/20/19O2	20372
Ma_y	Bu?ns	8/2r/2002	53193
Lee	?2lls	*/2C/1l29	47981
#uos	Ruiz	10v5/]X59	51440
Michao1	S84w	11/14/2000	81476
^race	]$dsQer	11/21/1V7O	74272
K4Chryn	Prieo	1/29/1937	33773
Tcaci	Taylor	6/1/1Rk4	58381
Charles	#atljn	"i""30e1964"	46044
Davi\	Leddy	7/19/1995	4582
%ilbur	Huber	8/14/194/	97545
ElNa	Clark	9/20/T94|	79572
Dh?coah	Hamel	*/2/199O	16013
Vozrie	Clevela{F	6/29x1990	16374
Carl	A0dr<w%	10C20/19X3	30635
Est?lle	M(.tm^a	1/6/1986	3894
Ti2haPv	Sch|nk	7/4/19n0	49215
Vikki	McrrP%uin	5/4/198D	92659
Jam/s	Ibarra	0/8M1984	33611
Rooer	cun}er	9/27/1995	23956
Pa]l	Vanc0	n_7/1968	4397
J?s,ica	P*ttban	9/19/[9j0	594
Kevin	Wi<liams	11=30/1K42	40234
Cyn)hia	Lo	1/r/1950	28825
Michael	Paine	9/1581B74	72368
A=tdNny	zkunk?n	1/18U1840	2261
Heri;eri[	Til&D;n	6|5/1988	64994
Phill&p	Werth	5/23/1983	11907
_aurVn	Eggert	6/9n/2B03	17907
S6irlee	Garcif	12/2n/196}	27452
Marilyn	orooks	3/6/1<52	99418
Leta	Prlmus	9/1./195@	17567
Samuel	4urrin	4/27F1@70	90139
E4ward	Hartzog	12J26/1988	26837
CRrmane	Davis	wn14[1a48	13014
Glc)da	Welter	A/6/198P	56992
1l2wra	rall	5/28/1R48	38280
CrE:tal	Bones	12/11/198A	78472
CoNrad	Yormier	1/-)/1977	76385
ja\bara	Conrad	12/23/x98;	73734
M7rT	MetchXll	2/21/1t98	17644
Joseph	Gu_ta'son	11M27/2001	75873
ChKi^line	Mil*ne3	8/27/1&74	48784
William	Ba@pa	1/8/2004	98666
Preston	Xee	3&23/1999	50857
<il*y	fonzazez	9/26/1995	77420
Carl	Graham	7/12/2>00	65509
ValGrie	Byr[	C/3/_[V1	71649
Ch.is(ie	PepNer	p/:V/RO84	45565
(aur]	Mulbrow	2/11/1990	49394
JunelQe	9eiger	5/31/197q	82782
Brenda	Gkafton	7vq7/1971	79654
Jacc	Lerma	12/9/1939	13212
Dlnald	DaIis	"4""2#/1944"	32563
Robert	Scith	6e29/}985	39880
William	CqnVles	10JC81989	21413
Irma	LLmb	3k3/!Q42	6378
AlPPn	Peters	9/27/1960	64952
PTm	McClay	5/19/1965	91217
Cody	Pello	3/26/Zp63	71847
Jes2ie	Bell	4/1/19w9	26532
D.oIne	BozemH9	7/wu/1981	56105
C'rista	ramsey	9/[9/1941	59714
MUr(ael	L4y	7/w1/1990	12957
Ca5f(rile	"Pa""k"	3/90/K>4B	1433
RScward	{9lliWs	1/4j194*	74193
Lisa	Haase	7/2L/1C38	10458
E&izabeth	Sc;@&	K)/81;9)6	31410
Bo3by	Jacks	3/24/1971	91031
A_thony	SpeaH	3'17?179_	30472
Bernard	<amilton	8/7/1953	7974
e!teur	SIhae<er	S/2/1u91	34647
Dale	Stites	1o/8/1978	73066
Marc	#risY	11/2/1954	56476
K`.neth	GHWlespie	9/1v/1957	41509
Xlyde	Mdl|er	1/q0/1a76	78616
CaRd:~e	S4to	<1/[1O9R59	49250
DaPob	Smith	3/28/2001	2657
Al_red	Hess	8/5/7938	42436
Melinda	MaitineaH	&/7|>947	78773
sawAvnce	E+pinoza	7/20/19X2	80654
7au`ew	Ph,l}ipX	4X2N/Skb9	21872
Catheri^<	R[dgers	|\a1/x971	25349
Charles	Brown	"9""4/1469"	41524
Ke,in	Wi:sD:	11/6/1944	29901
SamHLL	F:itts	3/24/1998	16545
Eddie	Smith	7R8/1994	56073
Antone	^rausd	5/18/19>5	23132
Angela	Woodward	QQ/5/\96'	6993
Wi#ziam	)avis	n)/1NL19.0	89264
Julio	EdwIrds	2/3/1969	40323
CharlRs	Bu`ke	11/20?1b92	75527
Elszabeth	Thbmas	)]$7/1991	51004
Mary	Kelch	6/9Y197)	37933
HerdeOt	Ludlow	9}5/1963	49697
DDbbie	New*on	1F/28/1955	41941
[1il.	Tur~iot	#/Z/1J\p	85682
Ana	W0shingtmn	5/2/1988	1015
bandra	Xlar=	2/9/1959	93810
Carbara	Mo?itrie	6>18/1998	46492
CyntdUg	JorMan	9/22/197P	2707
HelXna	MarsAn	7023/1*|2	12870
CZsistop^er	South	9/20/1981	79869
EstCla	M2nniSgs	{b12/1988	71239
Lisx	K-ss	D2/7,J942	52822
Fann)e	Ch6n	K/23/o964	66958
H[chyrd	DavUs	9/17F196b	50488
ka)line	Dje	6/2/1970	74487
Jeanne	Troxl5r	1/26/1962	53312
Maril(n	A,drus	5/28/20K2	11805
Ra*uel	ApplegaXe	3L19/1958	78479
"N""il"	G=llag_er	12/I5/9\8B	82817
AmXli;	BowmaA	7/2+/1999	26791
AdBn	BtGwne	"11""7r1949"	77808
StephaNi-	yuy	8'21/1970	66976
ThrmaS	Henders}A	5/1V1'8P	50192
Mish8el	AndrYC	12/13/1981	31778
9-t	JacU9on	3/13/1F5u	41797
'ma!da	ButleJ	5/6/2000	39914
Steve	HawZins	5/{1x1945	83231
Ton|n	Lyons	4/Sf/1940	40328
Michael	Pesce	6/T9/1951	21507
Con\:e	mkG>rds	4/11Z1941	1487
Bria/	Havens	8/30/%9|7	35959
Richaad	Morgan	9/21/194E	24927
The1essa	Japes	d_/$461976	68463
Karen	PaR%ett	I/11/19,5	81945
Julieta	Spa.gle=	1/1/1987	74446
LVv*	NblsoV	8/27/19m1	75594
EnrTTNU	Hea~y	1/]/0953	32433
Robert	Curfto}	>/2m/1953	42468
AmanF3	(qy	9/^/1953	88476
MelvJn	9ing:r	5/19/1N84	50672
Frani	Soja	5/16/19@9	7129
Barbara	Ashbaugh	5/31/1947	57589
shqrles	Wilson	11^13/49U0	77143
J.die	Bey	2/1/<965	93596
Dariu<	Ch)lmers	5/3/1{90	46481
Ela.ne	Merritt	11)14;1J84	16522
Jrnnifer	Syed	5/^7/1984	11427
Carl	Alvarez	10&24/1977	18732
Miczae}	Dickey	4/13/7938	5884
JorQph	Owen	12/8/196C	62249
Tom	Larn	d1/{/19a2	25002
FrankC}:	moraii	8/1E1988	95074
Eri;a	6rouch	9/29/E947	84698
Jennifer	LaynS	"8/20/199"""	54827
Mary	Leclair	1E/Y2/19x3	2112
Kembe0lA	O'Connor	s/28/1938	51080
Clwmentine	Willis	6/12/1948	17326
Michael	Ford	9x1/1949	87245
Lkrr8	|oswell	5G27/19G6	13573
Ja'minY	StFtson	2/>3/19:2	79769
Joyce	Layne	9/24/1985	69828
+lida	AyAxajNer	7/26/2Cw2	25484
Willi]m	Buck	4%9/1_[2	11366
5onal$	WilsRg	3/19/{980	96760
David	Roberts	'0/9/1t%8	59532
Edan	McClusg(y	wqy0/193m	92576
Frank	Jordan	P2/14/1Y86	19706
ConniG	Wil`iams	9w6/z970	41188
J!mSs	gope	^/18/1e46	30803
Ann&tt	Hu<d3esaon	{N14/198?	87383
Joskph	ol5jk	12/28/:H5B	44115
ChIyline	Rodriguez	1/E2/196,	57110
Sc8|t	Rakbgm	11/19/1953	46396
Beaerice	Epwell	h0/18/1%94	73469
Alexander	Bua8toM	6/7/197Q	9923
"Ste""la"	Ngo	4l28/196S	3654
Roy	<GoCe9	6/21/1s:6	22824
ClyB/	LapraAP	2/3/1981	87223
F?ank	Harris	"3//9/""985"	86312
Seatrice	SalaD	8/16/x987	93984
CorM	PuoFCes	12/+/1946	35878
Rachard	FraCier	5/9/200j	24961
Bria&	Coh|Q	1/%7/1966	61088
G@neva	Otto	4/1/0000	66854
Tho@]s	Bone	3c1c/x995	21334
Ju<^	Navar.o	3/6/_972	26663
Chris-Kpher	SNnchez	10/21/1978	13227
Csrol	Jordan	3/5/196~	90802
Aluen	L~llivan	4/1*/(973	43282
RoLert	K6lly	9/19/_957	26134
Margarxt	Pattersb2	3/7//947	5519
RicharS	Glens	641/1d82	98044
VioleE	Ba'ron	9/23/1988	91429
Pa>ricia	Mc>Ypin	8y5/7975	53899
Wtlzia.	Uields	4/125199v	77532
El4zabvth	Gascon	3/i/2!03	36382
Philli%	Pearson	1~/1]/1940	37400
5c1Lt	NLgthcutt	9/p0/1959	24915
Ellen	Sullers	"""0/5/19)7"	68971
DejisW	WYston	5o18/2000	59340
Gv{n	qur,i:	6/5/2002	77756
Rary	pzc+`rsoq	11/1/1958	78279
PatriZa	H<rvey	1o/2nt1963	94585
Alice	Mihler	11/29/1#99	12965
Zergio	hrig,t	10.V1/2j01	19795
A-bwr	Jo_ns0n	s/9/#0j2	82690
CNrl	Wol4	7/5/1949	32338
Dav=d	J+<nson	9/20/1944	26846
elton	Allen	"$/1""/L91M"	92293
Andrea	Hen8y	5/22/1982	68092
qbby	FrIedman	11/1/1975	25272
Dorothy	BMwerr	9/3K/1,39	51338
Dessie	As-on	7h4/{999	94174
Keith	Odell	7_2=M1/92	32699
Cynthi.	Hall	11/18/2001	2440
Joseph	B>aler	11/2$/2962	6608
Mahfee!	Guln|	8/8/V989	76964
Wegan	Nii	5/22;60{1	29153
Jam-:	H6tch!d	2B14/X979	33498
9ellU	Melendez	./29/2l00	26970
Pa/lo	,a-dry	7/20;4990	57951
Melli`a	HaZe	)/26/1921	24776
B&Ztt	Davis	4/16/|992	64844
Cath[ri_e	River&	!0/23/19a7	6549
Sbr;y	Le6r	1/14/2000	13887
WilNinm	Cerva&tes	1427/195>	37659
aayde0	Zon&5omery	Q1/24/j974	85393
Vil@iaA	Tr`GXl4o	8m21/1975	16311
relissa	Yales	7/2>/2002	35556
brances	Marrs	8/mT/1955	3709
Anna	T+ornto<	2/7v20Vd	96239
yicc1e5	Rzley	8/5/19B4	76172
EddIe	MillWn|K	7/19/1f52	53672
Mew	Munsey	5/4hW997	48878
NaoSi	Germa&n	8M9/196H	49607
Mari|	Ydh	4/25/1956	413
(atricia	Moyes	F1/12/198w	85738
AuOora	{illis	;/26/1991	84439
Rob6rt	GBlbeot	5/6/1940	98053
La#Ra	HitS7cll	7/2/1'9D	92717
Barry	SchaePfer	1/30$1975	10087
Ann/tte	Akins	1/1O1948	52506
6erbeet	CampOell	16/23/199*	55672
ah?steV	Stark	10/1/1954	4261
Joe	Eddngton	1#(0/1990	47530
Iw5eas	Alfonso	10/?3/1981	73905
Terry	LavbeYt	kC12/1>71	52070
Bobby	Gast	3d7/1937	91584
Ouan	"Mal""neH"	6/30/1967	82022
Nancy	Bruton	8/16/x990	26776
"Sand""a"	mvWes	10/15/1,4c	60317
Bettt	Wi|5iamson	1/4/1974	78860
AlceFt	Sm3r>	&/9/2003	33062
Ch1rvie	H4nsel	5'11/1968	41354
Sharo!	Nmi4h	10/O5(^96u	36930
D+lores	Symmons	2/149b940	5649
Robic	Centers	5/1/1991	70075
Cynthia	W;l]h	7/22/1941	78080
Jeslica	ReFn	4/X0/18u0	50792
Larry	Care>	4/24/1,54	55681
Donna	U=ere	7/27/198R	76811
DTna	Kzipp	1/2/1&80	80161
Lest;r	Hansor	Z/24/1v^P	93695
JoDnn)	Hardy	3/7/1942	3796
`nn`e	Brawner	5E29/195w	35019
)aul	Fin|>ag	8;21/1986	64873
JohO	Wmith	1}14/2004	26204
TH:d	Smi0h	x/24/E0D0	83417
Betty	Ri{gs	<512/19v6	32359
William	&urfan	12^28/1986	59236
CorR	McCaw	10/S1/19`u	75138
Frances	Clark	11/19/gs87	60003
ElIzabet}	Rmith	6/5/197,	44943
Edith	Eorton	9/0/1940	50146
S3even	Abarca	3)10/1939	62950
Renee	C?uz	[/2M/{947	96812
Ale3ande+	Smi?h	10/5/1956	18205
Ray	Jerta	9/1P1x87	26908
Debor#h	Hqist	D/3/1954	58493
f1i~get	)enner	11/16/198^	60747
KaLh2yn	Erdm!n_	4/30/1955	65215
Da6iL	Palkii:	9/7G194S	44045
:ark	HFnderson	2/21/1Q'5	65521
Oetty	St7*art	4/>7f|984	65148
Ru4w	Henry	1/17/1945	58329
Barbaea	Brown	10/2@K1946	69144
Bob	Thomas	2+16/195=	24735
PetMr	I3rnett	229/1792	64571
Rodne#	Young	5/1/Z960	76229
Norma	Wblmon	5/C7/1940	11394
sohn	Greer	$&D2/1674	95047
U)rZs	Slifer	1z1c/1990	9935
Maggi,	Law>ence	4/9/9967	16861
Maruo	HenJ9\son	5/1S/19{x	32880
MariK	Salcedo	1o/17/19uf	64980
Hope	Mu5lan	11/12/2001	2086
MichsllU	Wor_ey	12/25/DX>1	41656
Bruce	Wi3liams	5/28/19Z9	952
!}fzrPy	5aestas	10/3/1953	27383
G(oria	%artor	W/6/1985	33069
Sta'y	Elli3Rt	5/11/f983	22082
Nellie	Piatt	1/2971938	15017
Monica	PagZ	5b23/198H	11421
JanCne	Lan&	1/3/1k56	95238
Greg	C5nningham	4/14/1956	22545
byR!hia	oarroll	7P2nC1999	70870
Beth	Sherrill	4/2WO1973	18226
PUilip	Col%man	8/33/1975	91692
CarD-&F	Mortinez	6/21/1993	44835
Ann	McInnosh	7/20/F948	11463
LaurUn	S6manie=o	1^s9/19U5	38563
Tommie	Casqy	3/0/1974	52558
Car,l1n	Sampson	5914/2002	36970
Sue	D0nn	'/28/8993	23455
C4areHce	Lamaf	5/!9/1998	70478
JsKer	S,ith	q/2/195N	75826
Stev:n	M]Cartney	1/27/U983	91314
Selma	RedwUne	"7/T9""uk5C"	45717
Drew	Bennet*	6/2/j874	43797
Mrank	uarmeap	4/28/>}74	17940
Andrqw	]oIzalec	1B/26|1%60	44192
Sh{Kill	Maye~	5/@0/1939	29707
Lo!rdes	)/Serts	1/2U/U962	14209
Hug=	Cou3ville	5/13/t939	93647
5b'al3	McMull4n	2/4/1997	49879
Fra,fiEcn	Vadei'	10/20/1962	70432
R<chard	Joensqn	Q/30n1h68	65608
We:dy	OQr	U/2U/1952	61715
"/7""ry"	Weise	4/21/s963	43364
Jcvid	MMLoud	1/3/K983	32039
Barbara	/lein	r/N8<1975	65287
Tara	Duf,	A2/14/1984	14504
"-herr"""	Riv;rZ	4/7/199Y	21178
Laueie	Jacobs	10/1H/20g2	75477
BeYty	AthertoX	""";13/194A"	28144
7os!ph	Klingbeil	1a/R4/1970	85
Dav>d	Spencer	1C/19N1996	43205
MKllisa	Haski*s	12/12/1993	27304
Mary	jcGBire	7/1/2)0D	80243
Jean	Burkes	?/Q5`1942	18433
William	Cox	4/16/U94>	98400
Patrick	EZger	464/1999	80625
Bobbye	Har@in	7/5/S966	44622
JXnnifer	Abraham	L1/22/199w	71033
A\ditX	McCo^	9/29/1976	52731
KevTn	emvLt	10/2)1969	71700
Leonardo	Grlffin	10/4J1968	57107
Amy	J;OkiLs	10Z8519I4	54961
B2cky	Ruybal	2/5/1958	34130
Ethel	Smit~	3/1161991	33081
Phy#lis	P0@or	6/21/6994	98212
Martin	Madsen	8/26/.943	66641
Tab_Fela	KiCmell	5/20/2C0S	54930
C!ai%e	Warwivk	1426/2000	52655
S5[rry	Bean	`q23/1996	68078
Tim	HCYl	9/18/1}50	96062
ConHie	Lawson	50/20/1954	82189
>acius	3ennedy	1/20/2,03	58770
Victor	HPrt	1/30/1997	96053
Pearl	froWsland	R/26/J988	67936
Caro`	Uog/ins	9/8p196X	28796
Jo0ely'	F\x	7$2!/1954	5827
Thomas	R2om	"]1K7""195!"	22626
l'minao	Ra^!	s/1C/195<	64079
Patricia	MOrandR	8X2`/1959	93250
}uzaMnR	Wilson	3/Y2/1982	74680
Amw?r	Blasingame	7/3w/1n91	26997
Rande	Dunn	11K{0m1994	69328
|a]l	Snook	2/1o/2001	22650
Ri:5#el	W;aaer	Y/30/1982	31045
Pat#y	Day	s/16C1973	51627
Lloyd	Wilson	7/27/'950	22533
6manda	m8rner	1/#/1~H4	30984
Ahvdn	Tregory	10/#0/197i	75110
@oNacio	)o+(house	5/29t1990	79452
He:en	FSHri(k	4/z$11963	63040
LVurdes	Whit#	2/12/194T	93688
BaxvGra	RuUert	@/23/1682	1123
I1rc	GuaueF	P/11/sz73	53561
Donhld	Ly+n	Y/16/1U45	77416
wnthony	12ite	8/31/1m6Q	18345
PeggX	Uatel	10S1/1940	55124
Jack	D(ckery	b/24/1955	49621
Jimmie	Kelyey	7/9/197A	80072
Robjp	L3ucks	3N60/197K	3321
T,ri	E[ert	3/24/X9F1	73802
@o!ey	Williams	z/I/1996	62158
Itks	Kinch	6/17l1<69	77170
`eorge	Rob=rts+n	10/\0/1982	56478
BenjWmin	Robins	4/1b/1918	82136
Linda	surl	{/z7/1995	33648
Enri9ue	pnbQn`on	}0/22/196]	59996
Ja[es	Porterfiewd	10/31/9000	88027
Bula	Dunkle	9/28/19j0	94007
Edwprd	:a\e	12`30/19r8	39652
Albyrt	Ru=in	Jh/5/19x8	65724
^ary:	W9odaHr	5/:8/1]75	78450
Andy	6arker	7/C1/1952	46808
Tobert	MosieI	12/%6/1962	66274
"T""ff9ny"	Reste,	12/11/*988	77668
Edn0	Caricx	5/2b/1v8\	79962
s@drey	Weise	d0922/1937	68147
Paul	'umas	1e/21/1K+2	55539
Ad%ian	GOrcia	4/T0/1992	40236
Ian	Guqierrrz	7/17X1995	82169
ViZgintR	Lhap:3o	2/25/1o7*	39036
*aula	LiFhtLnuGein	7/20V1985	20994
RaPdy	SmiBh	1V27/F960	25438
Tyvid	C$uv6}	8/z0119m5	58673
CheMyl	B3nz	4/1/1961	23789
Barb\ra	M~tch!ll	11*24/1994	72020
NathPn	Donag%{	>Q18q2031	70657
Willie	McMaSte{	l/2r/1-90	81011
Michael	Molinari	8S31/1958	76752
Jo~n	L]pez	3/30/198?	13053
Stephen	SingKam	10/96{Z998	46892
Nathan	Upsqaw	4/1&/1999	48229
E?tser	+riMtMNdon	4/K0/19?7	76688
Raymond	L!blanc	9/28/o@60	68632
2rian	wu]g	4{V2/1984	96439
EHelyn	Anthony	7/2./1947	39682
Kln	Fifer	12/12p<94e	99388
J(sBiG	JoCnson	2/3/1>+8	42751
Reb`cc$	Meredith	7pa/1'#3	16434
Blanche	B5urqu{Z	2/9/1947	39977
Fred	Walker	Z/8/2001	53511
Teresa	CastWe	6/28/1966	92048
Raymond	Os0ald	3;3d19x7	98770
gac]b	Leonard	2/131962	25249
Rose	Pottorff	572/1%93	93733
JuaJ	Heb-y	2/7/2002	79772
Hlo.se	James	1(/s1/196[	85548
JobepG	(ac7ennan	1tI1W/1985	45597
Cl2de	-artin	8(31/1975	80044
Jz!nny	Guerrero	9/25/1958	5462
Craig	GoErell	f/18/2,01	43953
Joanoe	Wlng	6/1w/3xM4	30820
EvelNn	Brown	12/1-/1950	80085
Wendy	A`qi6ar	9/21/>994	52049
"sran""kn"	Fa2n	3/2/1962	90589
Jan	Bain>s	7/30/[997	79671
PhillWp	Eavey	11/17/>94I	72107
Ruth	Psr9ps	9/7/1/87	96567
"J""xnnie"	Schafer	?U/31/1968	73742
1}tty	#imonT	"+NmQ/h""80"	28840
Francisch	VilkU(/	2~`7/2002	47106
StanBey	Figun/oa	\24H1977	41040
DanQy	1hang	2/9/19O4	86745
Har/ey	"7a""lor"	3p30/1%6y	54069
Robbie	Thomas	N`/d7{1955	51825
$lla	Lewis	12/2x/2001	26730
Nrian	vomez	6/18/1{?1	15879
Krlene	Clapp	5/28/.688	72150
WPl4ie	Allison	[/20/1-70	65018
Wi`liam	Smith	4s6/e955	99386
Angela	Aewkird	7/30/1972	2751
Debbie	^agQonds	8/17/1981	38779
RoCert	PrFce	8/vw/20y2	32478
BVsTi0	TVylor	1/c/m94_	12471
Ri]uard	Mateer	8u9/%O4V	13787
A[dQrson	mitchall	1/Et/1965	59679
Zo}rl<	je~l0ng=r	12/8/H995	71425
Nora	Bird	1:/25=1970	59049
Tracy	GTin	k/2!G196C	71277
Jvson	Smith	4/30/[_02	54583
BraWtie	vohison	1hOh4519+2	91850
Anna	nnder.on	6e20/1y6\	96552
Jerry	Davis	5/14/1>5)	52340
Betty	Lonk	10/18Y2003	3158
Susan	Walker	12/19/1965	49849
Woodrow	Crub	_?1j/1\87	61555
Lino	Reyes	6/531973	55709
Gha~nn	Bai2r	9/10/O993	73244
Jx~maine	Hale	7/h8/199;	81808
Georg*a	Qu+ntFna	4BY/1975	46945
)#ron	Bates	8/22/X975	99682
L7nj	Gholston	12A9/1#h1	58999
Pftrici5	W5ir	6/A(|99}	26768
LiAlia}	Ra]estraw	"""/31/l992"	56011
Francis	_ehl	6/5/,951	47202
Rop	Kerr	4/1/TF88	97358
^isAy	6arpino	[/1/1999	8467
