GivenName	Surname	Birthday	uid
John	Doherty	3/12/1970	90280000
Randy	Hill	11/30/1956	24750000
Dolores	Medlock	1/16/1996	93210000
James	Tinsley	3/8/1997	35730000
Margaret	Jackson	7/14/1941	9020000
Robin	Baber	12/14/1975	57500000
Michael	Dodge	11/2/1992	46320000
Sueann	Polanco	2/19/2001	85990000
Miguel	Matthews	2/7/1953	89700000
Christopher	Galloway	6/14/1997	58770000
Robert	Stewart	2/14/1945	21790000
Randall	Salvador	1/5/1950	14340000
Juanita	Winebarger	12/17/1970	97410000
Shanon	Williams	10/8/2003	88790000
Teresa	Peterson	10/15/1980	59360000
Clifford	Robertson	10/30/1951	58740000
Brandon	Mounts	6/3/1993	3770000
Roger	Dixon	1/25/1956	83160000
Sandra	Kiser	8/15/1978	26830000
Tiffany	Harvey	12/9/1943	70330000
Geraldine	Bottorff	6/17/1993	41820000
Robert	Guerra	11/9/1952	16250000
Helen	Marroquin	10/19/1949	30380000
Allan	Johnson	5/27/1977	76800000
Reba	Wallace	5/19/1965	30200000
David	Radcliff	1/21/1961	79150000
Alfred	Lockhart	2/2/1973	40900000
Christopher	Porter	9/7/1949	52960000
Marvin	Dalessio	12/8/1947	50580000
Brian	Ray	4/14/1963	82730000
Joe	Spurlock	7/1/1995	46900000
Lucas	Jenkins	1/1/1979	32430000
Thomas	Mendonca	3/15/1989	51430000
Nancy	Kearns	7/10/1994	50530000
Danny	Jennings	9/6/1987	25130000
Melvin	Collins	1/31/1968	15810000
Francisca	Travis	6/8/1961	11930000
Karen	Woods	8/5/1968	86420000
James	William	7/1/1992	46610000
Betty	Gilland	10/4/1948	5760000
Bryant	Currie	3/13/1955	87890000
Jack	Scott	7/19/1980	62950000
Sandy	Burgess	6/23/1991	46810000
Melinda	Henderson	2/11/1958	50960000
Cheryl	Corbett	3/9/1985	32630000
Gary	Smith	9/5/1943	99410000
Robert	Harris	9/6/1987	38680000
Charles	Allen	6/25/1969	65680000
Audrey	Choate	12/24/1987	58010000
Tammy	Smith	9/26/1965	10430000
Pablo	Cooley	3/26/1963	65450000
Rita	Maes	11/26/1974	29990000
Beverly	Fleming	5/7/1958	16660000
Margaret	Nichols	5/7/1983	94410000
Tina	Pavone	11/16/1997	70300000
Rita	Cushing	3/18/1959	36290000
Bennie	Edick	7/5/1956	75080000
Maria	Freeman	8/17/1952	86870000
Gregory	Vazquez	8/5/1992	43070000
Harvey	Fry	1/27/1962	96710000
Kyle	Bryant	1/10/1973	13850000
Jeff	Versace	9/12/1949	65700000
Emily	Hubbard	5/24/1957	58520000
William	Quinlan	1/4/1965	76380000
Ferdinand	Gardner	7/11/2002	73180000
Jerald	Edmonds	6/8/1981	91390000
Joyce	Evans	1/15/1980	15350000
Benjamin	Wilkins	2/17/1987	63480000
Mary	Palladino	8/18/1947	79320000
Thomas	Collier	8/25/1967	29780000
Ronald	McKinnon	10/4/1985	13930000
Steve	Palmer	5/30/1969	640000
Alice	Williamson	12/1/1994	37870000
Maria	Yip	1/6/1965	53700000
Soledad	Phillips	6/24/1971	48780000
Samuel	Williams	8/1/1945	51530000
Chris	Shackleford	1/21/1998	2110000
Douglas	Caldwell	8/25/1953	53650000
Frances	Dykema	7/15/1943	29000000
Jenny	Jones	1/30/1957	77950000
Judy	Brown	10/2/1956	73430000
Matt	Weese	8/23/1951	29380000
Dianna	Reynolds	2/15/1953	56730000
Kenneth	Griffith	10/28/1981	93540000
Delbert	Perry	5/13/1966	69420000
Abby	Chastain	12/26/1954	86820000
Stephanie	Eller	7/31/1988	26290000
Bertha	Moore	4/14/1940	45690000
Tammy	Church	9/6/1961	25230000
Jose	Albright	7/2/2004	31230000
Terry	Holland	12/12/1988	95580000
Shelia	Diaz	9/21/1978	82760000
Andre	Smith	7/15/1985	38000000
Kris	Robinson	8/18/1948	63620000
Josephine	Hancock	9/13/1945	61540000
Thomas	Zamora	11/18/1942	26430000
Rachel	Crockett	8/11/1947	40220000
Jose	Stewart	8/5/1966	37080000
Michael	Jones	3/18/1953	44240000
Richard	Forrest	12/4/1951	66510000
Matthew	Wilson	2/18/1973	52100000
Heather	Woods	2/10/1950	13400000
Larry	Williams	12/14/1976	41150000
Donald	Zamora	3/28/1969	4390000
Emerson	McDuffie	11/4/1980	15340000
Alyssa	Lyons	12/17/2001	70860000
Anthony	Burton	2/27/1960	63100000
Lori	Dennis	1/4/1946	59020000
Ramon	Smith	12/10/1986	93800000
Shenita	Long	9/8/1959	67490000
Maria	Patterson	9/15/1944	33230000
Daniel	Taylor	1/14/1954	58020000
Joseph	Higgins	9/24/1967	66570000
Juan	Wilcher	7/8/1987	82420000
James	Magness	2/13/2001	28800000
Kevin	Swindell	6/25/1990	53840000
Judy	Fowler	10/31/1941	65030000
Edna	Burnham	3/3/1982	55610000
Marie	Reed	12/24/1977	72080000
Mark	Ridge	11/24/1972	38350000
Martha	Martinez	9/3/1956	32690000
Danny	Miller	7/21/1986	18560000
Doris	Gonzales	11/21/1960	26850000
Lottie	Reeves	9/28/1963	94690000
Hazel	Sisco	12/28/1947	92340000
Miriam	Maclennan	9/7/1975	66470000
Scott	Newman	1/19/1992	60880000
Lance	Guthrie	10/5/1979	51010000
Aimee	Southwick	3/18/1944	44170000
Brian	Brooks	12/12/1980	90450000
Herbert	Anthony	12/2/1959	34980000
Jennifer	Craddock	1/28/1943	12610000
Heidi	Knox	2/5/1991	24790000
Jade	Roder	10/31/2002	13900000
Gilbert	Pena	5/26/1987	94190000
Bill	Dinkel	9/8/1991	56290000
Shannon	Smith	10/31/1978	80780000
Christine	Cabrera	2/12/1994	10530000
Karl	Whalen	9/14/1981	80850000
Karl	Callender	8/30/1973	25790000
Eva	McCall	12/23/1998	58760000
Max	Abbott	4/9/1939	75710000
Esther	Ward	11/20/1945	43100000
Nelson	Stewart	7/8/1995	37260000
Gerald	Wright	11/17/1943	88780000
Kyle	Tomlinson	8/4/1979	35240000
William	London	6/11/1993	89660000
Nancy	Lacroix	6/26/1946	93160000
Kevin	Beck	12/19/1975	47930000
Matthew	Williams	5/19/2002	86680000
Molly	Broome	4/27/2003	39150000
Samantha	Stevens	10/14/1952	40650000
Ola	Steele	3/19/1958	44250000
Donald	Scott	1/1/1943	70030000
Donna	Peterson	1/15/1974	97560000
Wade	Guerra	7/25/1982	63250000
William	Varela	2/13/1978	85000000
Terry	Flores	3/12/1950	88600000
Walter	Rhoades	12/12/1965	46060000
Robert	Harper	5/21/1953	95790000
Peggy	Bush	6/10/1995	77020000
Frances	Hand	2/27/1992	27580000
Yolanda	Michael	1/10/1983	81930000
Jamie	Puga	3/24/1974	98370000
Joey	Maas	2/26/1992	2710000
Pamela	Chartier	6/17/1987	88360000
Kristine	Little	12/17/1976	37550000
Rick	Thornton	2/22/1989	29340000
Dorothy	Chase	7/23/1947	34230000
Lucinda	Roberts	10/7/1969	74390000
Elizabeth	McKelvey	9/27/1941	60310000
Jim	Scoggin	4/20/1945	8580000
Alethea	Adams	5/16/1942	26090000
Annie	Boyd	10/19/1976	86030000
Mark	Plum	10/18/1951	2080000
Roger	Vasbinder	3/11/1993	80630000
Kenneth	Hall	4/1/2001	33660000
Howard	Moore	4/27/1982	77460000
Tommy	McKenney	9/17/1994	8880000
Charlie	Masters	7/14/1969	18270000
Fred	Hayhurst	10/30/1954	21670000
Sylvia	Lamar	12/28/1990	15890000
Gregorio	Oakes	3/15/1997	37750000
Stephanie	Murray	5/4/1975	27450000
Joyce	Gephart	5/8/1993	36480000
Ricky	Pearce	2/14/1970	72940000
Robert	Hatfield	10/5/1942	92550000
Roosevelt	Reaves	7/6/1972	45590000
Connie	Ye	6/9/1988	52520000
Priscilla	Reagan	2/13/2005	43560000
John	Thomas	11/18/1947	56400000
Victor	Johnson	10/10/1984	43330000
Angela	Hoffman	12/11/1973	90140000
Carlo	Kelly	10/19/1983	1220000
Kizzie	Bowman	12/22/1941	86130000
Helen	Wise	6/30/1940	97980000
Anthony	Popovich	11/24/1988	91860000
Enrique	Smith	3/21/1992	57110000
Ira	Steele	3/30/1977	69150000
Merle	Cobb	11/7/1968	38840000
Mark	Barratt	5/25/1947	41700000
Hugh	Rochester	11/20/1967	39770000
Janay	Hill	6/23/2002	87390000
William	Fitzgerald	9/28/1959	91890000
Jessica	Green	4/3/1946	16880000
Nick	Ouellette	4/28/1946	3610000
Steve	Esparza	10/11/1959	280000
Jean	Foreman	1/3/1944	77260000
Clifton	Key	8/13/1952	4030000
Shawn	Grant	7/27/1987	44670000
Christopher	Bowens	9/1/1981	90320000
Vivian	Stephenson	6/30/1959	54210000
Elizabeth	Santiago	9/14/1975	73650000
Perry	Fussell	7/11/1953	64270000
Vincent	Young	3/26/1960	12700000
Robert	Sprague	4/17/1979	54940000
Billie	Osborne	2/2/1985	81650000
Mildred	Chiu	11/23/1973	53930000
Tyler	Carpenter	7/26/1979	39790000
Yvette	Roy	11/20/1982	38690000
Victoria	Mathias	3/19/1951	21660000
John	Bearden	3/16/1955	47780000
Jonathan	Blair	2/9/1988	3590000
Sirena	Montoya	4/30/1951	87260000
Edward	Ford	11/17/1939	60290000
Susan	Lukas	1/21/1958	31100000
David	Edwards	5/1/1951	25020000
Carolyn	Black	2/9/1951	81770000
John	Davis	7/23/1978	6330000
Betty	Jantz	7/22/1950	19610000
Lynda	Smalling	1/3/1958	62320000
Mark	Kunkle	9/24/1978	44870000
Therese	Posey	1/18/1998	60650000
Jose	Howard	11/9/1988	38120000
Roger	Hacker	9/24/1991	69300000
William	Davis	3/11/1949	79990000
Brian	Garcia	9/1/1977	84030000
James	Ybarra	11/8/1964	25090000
Donald	Williams	3/4/1991	98710000
Teodoro	Bowers	10/9/1988	75070000
Marie	Smith	8/31/1946	91000000
Jerome	Lewis	6/12/1986	43550000
Tami	Lyman	7/1/1942	9590000
Jill	Nunez	8/8/1949	92150000
Maria	Mejia	5/4/1973	93650000
Eric	Galvez	5/30/1940	99240000
Dorothy	Denison	1/6/1962	63230000
Lyn	Rosa	11/28/1989	66200000
Ashley	Berry	3/25/2000	54790000
Anna	Warner	11/27/1964	72160000
Yvonne	Rodriguez	2/5/1955	30520000
Susan	Lofton	11/5/1960	50170000
Jonathon	Westfall	4/26/1956	32320000
Michele	West	7/8/1997	89730000
Wilma	Davis	3/19/1957	96850000
Douglas	Graham	4/15/1969	70570000
James	Keppler	4/23/1959	73660000
Tammy	Ray	5/12/1976	97140000
Jacalyn	Leonard	1/17/1943	50540000
Gladys	White	3/15/1978	31970000
Martha	Gallegos	11/29/1988	2230000
Lynda	Schoenberger	3/6/1996	18070000
Mary	Webb	8/5/1990	2210000
Lee	Lawson	8/23/1987	13990000
Irene	Claudio	8/30/1942	63560000
Theodore	Barksdale	7/29/1984	66120000
Tyrone	Davis	7/5/1994	50330000
Phyllis	Atherton	8/20/1942	83360000
Margret	Host	12/26/1991	49860000
Heather	Gonzales	1/26/1977	82660000
Brittany	White	4/9/1968	5670000
Clifford	Price	11/19/1997	71960000
Marion	Dalton	9/11/1984	97370000
Luke	Dickens	8/30/1988	3950000
Gerald	Figueroa	2/1/1993	54250000
Vernon	Hartung	3/17/1997	76100000
Mary	Trosclair	8/25/1950	15260000
Lynn	Lambert	5/12/2003	48180000
Mary	Moore	4/2/1989	14380000
Marcus	Robinson	10/13/1953	90810000
Adam	Player	11/5/1985	39560000
Cynthia	Frey	8/28/1949	48430000
Jim	Jones	11/6/1951	32050000
Basil	Woods	8/19/1969	22150000
Darryl	Gould	7/23/2002	99230000
Evelyn	Casanova	12/5/1972	75380000
Phyllis	Nowicki	4/10/1979	60340000
Deborah	Phillips	12/20/1986	81970000
Clifford	Baker	10/1/1963	81790000
Mark	Koziol	8/2/2002	96540000
Mitchell	Smith	8/25/1975	53870000
Jesus	Osborne	7/31/1951	74120000
Catherine	Amerson	2/10/1939	47790000
Ellen	Mangino	4/5/1969	25490000
Mark	Marquez	7/24/1941	98410000
Michael	Long	9/5/1983	39610000
Stella	Yu	6/18/1970	81430000
Carl	Carden	9/2/1956	67000000
Lloyd	Griffin	5/12/1955	9800000
Jackelyn	Campbell	4/6/1982	87060000
Patricia	Peake	3/20/1993	2270000
Amanda	Abraham	6/27/1997	58870000
Jessica	Cole	9/17/1990	52420000
Marisol	Anderson	7/13/1960	32720000
Judy	Webber	9/22/1960	30780000
Wanda	Mahan	3/1/1962	69170000
David	Hart	6/4/1942	90220000
Terry	Meyer	4/16/1970	95500000
Dale	Spiller	12/12/1952	47470000
Ramon	Forrest	1/26/1967	65830000
Terry	Fisher	6/12/1968	70090000
Glady	Briseno	7/27/2000	40890000
Mary	Baxter	5/12/1975	42810000
Jaime	Barnwell	1/15/1940	74180000
Julio	Johnson	11/7/1971	94860000
Anthony	Morado	8/8/1989	82480000
Marilyn	Costa	11/1/1974	5900000
Jason	Nelson	1/25/1968	82560000
Steven	Flores	8/25/1991	87520000
Frederick	Hagan	11/27/1944	72580000
Kathryn	Davis	8/19/2003	17970000
Michael	Hurt	4/14/1955	22910000
Irene	McCray	9/28/1975	25150000
Eugene	Green	12/13/1943	58300000
Darcy	Crow	12/1/1956	17540000
Virginia	Jack	6/14/1960	72000000
Minnie	Shubert	10/5/1952	16140000
Nicholas	Rivera	9/28/1983	78410000
Evelyn	Newman	8/11/1949	63550000
Laurel	Canfield	6/30/1970	27070000
Michael	Hendricks	8/15/1967	83250000
Judy	Martinez	1/13/1983	24890000
Ernesto	Moran	7/20/1947	85870000
Wiley	Shores	10/31/1957	66240000
Juanita	White	9/10/1957	290000
Dwayne	Williams	11/15/1995	93950000
Mark	White	12/15/1972	63000000
Ardella	Brown	4/6/2004	56880000
Mary	Mathews	2/4/1990	31320000
Grace	Swenson	12/17/1976	69190000
Shannon	Witt	11/25/1983	24660000
Jay	Webb	5/5/1939	31810000
Larry	Astorga	12/21/1989	9380000
Angela	Douglas	3/20/1945	86010000
John	McPeters	10/11/1985	76760000
Steven	Turner	6/21/1941	59990000
Jerry	Chacon	4/27/1993	40930000
Clara	Tunney	8/11/1980	50830000
Elizabeth	Coon	1/19/1979	93740000
Cathy	Watkins	4/25/1971	92280000
James	Gaines	10/11/2003	97310000
Christine	Herring	5/21/1982	42920000
Shawn	Baillie	4/15/1984	27300000
Julie	Livingston	11/15/1969	47350000
Joyce	McKee	8/29/2001	42960000
Ralph	Bergeson	3/13/1973	70750000
Peter	Page	2/29/2004	50950000
Matthew	Shinkle	1/12/1968	80690000
Larry	Parker	6/6/1989	85140000
Antonio	Fontenot	11/2/1938	85750000
William	Turner	7/27/1988	58680000
Charles	Hankins	2/22/1971	18230000
Rachel	Blackwell	1/3/2000	95860000
Daniel	Fairley	11/12/1944	72200000
James	Nieman	7/10/1999	10150000
Luz	Irwin	10/23/1995	30350000
Patricia	Lawson	1/8/2005	49400000
Ryan	Witherspoon	8/15/1961	53310000
Michael	Collins	8/15/1962	54920000
Robert	Jones	8/9/1938	19070000
Margaret	Gabriel	5/11/1984	80430000
Richard	Walls	5/20/1945	86300000
Diane	Moore	10/23/1987	7510000
Felipe	Gomez	8/8/1998	97200000
George	Jessup	10/19/1955	38950000
Robert	Donner	10/8/1946	28190000
Elmer	Arias	8/7/1963	200000
Roy	Rivera	11/12/1959	19060000
Becky	Dees	7/19/1966	81920000
John	Arnold	9/1/1970	79370000
Evelia	Garrett	4/4/1992	93590000
Rufus	Lynch	6/29/1974	14170000
Monica	Graham	1/29/1980	43750000
Michael	Ramsey	5/9/1972	35120000
Loriann	Tully	9/29/1999	10860000
Andrea	Lara	1/4/1945	64370000
Barbara	Cook	2/22/1975	19110000
Ronald	Holloway	5/6/1991	62830000
John	Toles	12/24/1979	1750000
Ricky	Owen	2/3/1982	7440000
Ian	Montoya	11/9/1985	41420000
Byron	Zhu	3/3/1993	2770000
Dennis	Jack	4/30/1947	84240000
Venus	Hegwood	10/4/1997	82330000
Nicole	Jackson	2/7/1940	82910000
Christopher	Kawamoto	1/9/1953	96890000
Nancy	Norris	6/25/1956	63760000
Paul	Avery	2/15/1941	3250000
James	Graziano	1/22/2001	15870000
Ann	Ortiz	9/22/1981	51850000
Jonathan	Converse	1/30/1966	79030000
David	Southard	10/12/1978	99550000
Philip	Boone	9/11/1988	34040000
Danielle	Blackstone	6/14/1987	35420000
Allison	Espinoza	10/4/1984	41000000
Richard	Dierking	3/1/1979	44100000
Danica	Streetman	5/26/1998	40880000
Marguerite	Nicolas	12/28/1974	21820000
Richard	Farmer	2/23/1946	55260000
Dawn	Gullickson	9/20/1943	51860000
Bryan	Anderson	2/2/1985	19090000
Rebecca	Goodman	10/10/1970	49810000
Joshua	Jones	9/14/1998	95340000
Linda	Johnston	3/5/1995	75910000
Marianna	Main	10/3/1976	99400000
James	Lamb	8/2/1981	92690000
Bonnie	Pierce	7/4/1985	21060000
Julie	Chavez	1/15/1987	58860000
Bonnie	Norris	10/19/1983	71120000
Julie	Bock	9/13/1944	35710000
Royce	Matthews	9/29/2002	1030000
Lori	Robards	3/10/1963	30440000
Richard	Mandell	1/28/1942	74230000
Amanda	Pope	8/12/2000	42780000
Austin	Addison	1/21/1947	79010000
Tommy	Tyrrell	9/22/1981	95480000
Wanda	Couture	8/11/1989	2730000
Darrel	Lynch	11/17/1983	74750000
Mark	Connelly	9/5/1961	11260000
James	Baker	1/9/1969	58570000
William	Lacy	6/24/1952	24740000
Evelyn	Sammons	7/16/1972	26120000
Robert	Kee	2/22/2004	87910000
George	Russo	11/10/1946	89500000
Ralph	Payne	4/16/1983	97450000
Lucile	Harding	8/11/1950	14460000
Margaret	Wilson	5/30/1979	94710000
Matthew	White	6/18/1983	80040000
Samantha	Bono	12/18/1949	61790000
Carol	Boone	8/31/1972	87790000
Jose	Herr	2/8/1955	85120000
Lillian	Dockery	8/29/1971	43850000
Fabian	Frye	10/3/1964	94540000
Bobby	Carey	7/31/2002	18520000
Larry	Sellers	12/14/1986	73770000
Jean	Harvey	12/5/1997	43110000
Robert	Nelson	3/13/1945	8100000
Robert	Park	6/16/1968	88350000
Erik	Lovato	6/23/1963	8780000
Barbara	Shirley	10/9/1970	60400000
Muriel	Moore	10/11/1978	98750000
Anthony	Dillon	10/14/1997	96130000
Christopher	Braxton	12/1/1973	18410000
Lenore	Hughes	12/7/1968	85460000
Linda	Tillman	1/24/1999	56170000
Matthew	Mitchell	1/10/1960	60330000
Shauna	Young	8/2/1983	72970000
Mitchell	Heideman	4/28/1993	13430000
Susan	Osorio	8/1/1981	91940000
Teresa	Harvey	1/5/1963	37810000
James	Leigh	8/2/1997	92590000
Anna	Pope	9/14/1993	27480000
Randall	White	6/2/1978	95570000
Floyd	Flores	6/15/1969	65810000
Rosie	Flynn	1/14/1959	97020000
Martin	Nanney	4/24/1989	49310000
Nancy	Laliberte	11/28/1982	44090000
Luke	Strong	6/30/1944	36830000
Shirley	Jackson	10/21/1963	2630000
Irving	Stover	7/4/1939	88110000
Harry	Stearns	9/20/1973	82050000
Ronald	Carter	7/28/1954	83230000
Harry	Mahon	8/17/1938	63320000
Jimmy	Lalonde	7/27/1977	27560000
Lydia	McHenry	5/31/1959	28430000
Freddie	Williams	9/12/1992	25630000
Lindsey	Brown	3/26/1945	73220000
Mildred	Sheppard	11/15/1995	35720000
Wanda	Ollis	9/2/1952	3670000
Joseph	Washington	12/3/1999	27400000
Jan	Burns	12/21/1990	21080000
Nickie	Washington	12/25/1971	55540000
Joel	Powell	9/16/1947	35430000
Bradley	Trujillo	6/4/1967	75990000
Tyler	Woods	6/15/1966	95230000
Wilma	Joyner	5/30/1967	53060000
Tanya	Osorio	2/16/1976	54730000
Jennifer	Mayes	4/27/1978	61800000
Kasie	Killion	9/12/1974	21570000
Brooke	Rhodes	4/25/1999	75510000
Christopher	Bowman	3/3/1952	97650000
Lloyd	Mitchell	5/26/1976	13550000
Bobby	Green	5/9/1975	80120000
Alan	Arevalo	10/20/1997	47500000
Nancy	Mendez	1/20/1939	14270000
Danielle	Stafford	4/7/1999	82600000
Harriet	Gutierrez	6/1/1987	87190000
Joseph	Elliott	4/2/1969	48140000
David	Williams	4/8/1984	78280000
John	Lopez	5/13/1981	17750000
William	Gonzales	11/26/1967	69900000
Justin	Dickey	12/12/1957	23810000
Norman	Munoz	9/4/1994	34430000
Robert	Benson	12/21/1951	64180000
Paul	Harper	10/16/1974	19850000
Dorothy	Wilkerson	12/13/1973	55480000
Carlos	Ngo	8/27/1948	37960000
Hazel	Herd	11/7/1999	75420000
Richard	Lawrence	8/17/1999	10060000
Jacqueline	Morales	9/19/1983	69250000
John	Sartori	8/21/1965	16430000
Mavis	Snodgrass	4/12/1990	19680000
Araceli	Krupp	4/16/1945	56530000
Dennis	Gordon	2/25/1975	3800000
Jennifer	Thompson	5/2/1988	5630000
Janet	Contreras	4/28/1969	86490000
Catherine	Bonin	12/4/1983	3440000
Effie	Crownover	11/16/1994	27350000
Angela	Thompson	5/25/1991	63190000
Rosa	Johnson	6/21/1989	7780000
George	Garcia	8/3/1980	81660000
Mark	Roberge	3/29/1979	69870000
Audrey	Ruley	3/11/1991	97610000
Dorothy	Helton	9/4/1980	89630000
William	Gomez	3/25/1939	52350000
Monica	Gorham	9/20/1938	76480000
Deanne	Hazelwood	4/28/1968	61600000
Leslie	Carson	2/7/1977	34130000
Jean	Brown	5/2/1993	75880000
Beverly	Satter	7/24/2002	6220000
