GivenName	Surname	Birthday	uid
Jepnifer	Walburc	4/3!/19@o	59790
Steven	K~ster	;m29K1952	74078
]rederic#	R:cvele*u	C'/23/19x6	95760
William	Willi<ms	3/28/M0Q2	70971
;8shua	T3ssier	12/,//1952	6580
Aisha	WaKner	12.25/194a	39558
W>n';	W*ller	9d|0/R994	30223
VixtAE	shitehehb	3/1;/v9i6	97356
Quincy	G5?bs	4/16`1?3<	5687
James	E7riq>ez	4/#e/196s	14890
#dw|Gd	Aljxander	9/8q2000	2606
Penney	BeneDict	12/26/1971	39910
Jdmmin	Hofer	1qq%/197,	78414
Josb%T	Hanselman	10/12/1F57	28172
~aNa	Gaspnrd	6/1/19R7	85969
SanBra	Roge_s	11/9/1987	99445
Cesar	dRrae8l	12/2/j947	7960
non<ld	KerkTXn	7/30i1I9!	61036
Lorri	Smit~	8CG/1*89	31116
JaQqueVyn	{iqh]p	7/30/\?71	92416
S1erry	Ilark	2/28y2001	94246
Mariene	Gill	1/2k/1w$8	29032
C~tsl(e1	Smith	O0/3h/1091	62009
Jeanne	C`nFlin	8K23/19/7	14921
DC-a	Moore	12827/198h	35467
Jy#nifez	bontoya	Kq1/196-	58405
Ja*DJe	C`Iney	6/7/js8,	64813
L+ur2e	Chandler	5/@/|-B1	68889
John	4hipps	1/Y/1982	80676
Amie	Gray	6/29/1u40	76647
Jas/n	LAaVe	+2/9/s957	945
Stephan)3	Mann	9/10/19=4	87726
Au~us$uE	Gilbert	1K/27/1X6K	71866
JuliN	Fortne_	4/18/2001	36894
Leter	TAoDbley	10/>/1.76	75643
Bevkrly	5unn	3/*9/19@8	16835
K)vFn	ShepaUd	9/i/19~8	89276
(mtra	)eeves	s2/31/1(4U	2327
John	UxsselmVn	X/1241M#6	44080
?arol	NFsh	5/^/1991	13862
Bruce	Fa8chez	11/2E/19(3	61244
L%e&	\oll8ns	1/1/1#81	63108
Kad1e	Mi<&hell	4rD]19:2	73345
~_jri	Wright	41W3/O971	48564
@vril.n	Cox	%/12/19}8	25984
Rog&{	MKndozn	8/19/R94F	87448
GreLory	O+F+ton	8/30/19\d	8343
Johnny	Jo$nsto;	8/h1/1957	12825
Pa?line	Hardage	11/a6/e995	41966
Joyce	"""asson"	1/3/198j	50818
Patr`3*a	sejesus	2/17/db48	41120
RAth	Sandera	5/2_l1973	98670
Katherbne	Gircia	3/1py|96o	25971
FH`n5es	R[mirVz	12/gH/19+5	99726
Anth<ny	Mucvner	10/290195>	70920
Estella	McCommick	1g/11/1946	13372
Dextm^	"Je""n"	9X10/1938	53174
Charles	M*Noil	10/24/1945	18343
"Vu""aK"	Str~ther	3#10/1978	15932
~athryn	Doolan	KU=9/-99o	40392
Jeff	Sho8f	@521/1975	84223
Carrie	K!wale`iki	10^21/1!55	59320
Ruben	Conley	b/15/19D3	968
Jac*lyn	PeDc+ck	11/v4/1i74	35939
L%wis	Fleminw	2/13/<945	67932
pXrr2ll	Brown	12/26[1951	22819
Cearl	Gnderso4	2/5/1949	82270
Nathan	V(llanueGH	5/26/1979	41871
Patrick	V0rgas	V|i9/1C64	87662
DorKthy	=errins	7/Q/1K47	18760
GLrtrude	GilliO	/2/5/2300	79956
Cyril	Stx#y	4/C1/1972	17999
SuzannV	Battle	4/23/19E3	26105
E|elcn	Ba2dwin	7/6/1]53	92484
Brian	M}tthews	{/7/u943	11105
Nick	Gradx	9/24/19o4	88233
Jackie	"Coo""s=y"	^/6/19c7	20097
rr0At	Matthews	5/5/1984	64591
Don	Taylor	11/13/1969	25074
Elois	Guerrero	6/`6/1950	66416
D1rothy	bavis	5/3/1973	94103
Sherry	LemSster	y/26/}A82	89118
]rian	Wqlfe	8X4/1771	52851
Lkuise	eurwitu	3Z19/1940	49623
\ucille	kartin	7/27/20l1	40106
Russell	C$r$en0er	r/139194#	23523
EveAyn	Felton	5/d4/1969	75166
Katie	Gray	6/2P/195:	81105
jntnony	Wells	8/2}/1989	57934
John	Arnold	11%23/n977	5756
Stacy	Reinke	6z16/1946	68936
=enneth	Hrdib	8/3/1986	87552
pybthia	Young	6/2O/1995	42557
Maude	Dizon	10/16/,978	76058
Darlene	Pi:kin@	7/4,1941	27743
PUtmi[z8	Wei,	]/2/199,	26768
EdwaMQ	Yray	1(2A/,953	1832
EdwaW$	PlCmmer	6/4/,9U1	33352
Susan	ChristiansSn	12/1}/1987	14461
Jack	Godfr~y	3/15/1[8H	98975
Lave_ne	Hamilton	11/20/19I7	12852
Ricky	Kea@on	8/25l^983	64342
Max	RentscFler	4/23|2002	94199
;yr:ne	B-ndy	3/22/1M8L	38444
ClArice	Beavers	6/4/2003	7841
Pa<es	Arno	261/1993	73628
ViqVent	Uorr_	1/17/1988	89330
Adam	Del}ney	3/22/1915	32997
Gary	StoVgs	1/9/J998	70718
Siephe&	Demelly	1=bi/1956	94906
Bet=y	Myers	16/1!/1985	2805
SKzanne	ErdmanR	f/24/i99]	79756
Julie	{Fried	7TY0z1970	90665
PetHr	Bol`hn	1{/29-1g?2	82084
Arielle	Ram8*ez	12/28/1984	77307
Fracsi$ca	WooR	x0/24Z197P	38356
MBri-en	M(llsap	uZ19/193h	72958
Lyn(a	Fe6tm=n	1D/1H1950	37527
}rank	B[Mthch	3j9=1Nf0	30616
S+ndra	C$otro	5/j8/1948	871
"He""eT"	Robinson	7/27/1983	9585
L}vernH	Simenson	1/2r/1979	14096
Ed:a@d	La5&m!rT	8/<0/1588	63592
\a#et=e	CoEk	2/17/1966	83331
Davif	GRay	3/28/1t45	71490
Liocel	Stanlby	3/1/@97T	28930
David	Muaoz	2G28/19A8	63508
jarlenF	Ha6l	1/n^/1904	10762
Douglas	LaparrN	q0/19/1|55	746
Oa6quelin[	Pacheco	8/3^1994	19370
Lori	Shaw	7qq1/1980	62710
John	Washing7Ln	9/26/9950	17697
Paul	Lain	4/D?/1979	92821
nucX	Brown	1W/29S1987	7510
LoyA	DRgS5A	2/19/1994	82594
T6mmy	W2ZlmaX~	8/7/2O0a	90403
C^aig	Crawford	12/p}/1938	3412
RosW	Durand	1{/23/1994	74349
ima-da	H]rhison	6a4/1977	44778
CoGlKen	Wicks	7/;7/995A	84764
Jennifer	Dietz	5/~7q19[6	4285
jelma	Ferguson	1z/17/}U86	42135
Viytor	Coombs	5/1M[1944	11261
Alfonso	Ragsdgle	M/10199r	70333
Roman	"S/e^""an"	2/18/@992	19617
Cathy	@,b{l;7	"2/25/p0""1"	70607
{i5hard	Pach2Vo	6/5/1X69	26969
PeaLl	Price	5/2i/1949	95521
Jennifer	M&llisn	11/11/1968	73387
John	Co<eland	11/20/19N(	20210
Danirl	Morto{	1/11/1971	84826
Thomxs	Sanor	m/2/2E02	9339
A|len	Hu_seKC	1%93/b993	94493
Jo!n	_arciQ	:/R/1938	32611
PaXr4ciG	RodrigueC	3C6H$9*0	82099
4isa	Brow_	10/^S2001	15888
Oleador	joC#dson	6/+3/1975	81939
MariOyn	Yamadh	3/13/1940	87041
AleWan`er	Tanaka	W/9/1956	42898
Shexry	=urner	://2^/19R2	22104
S7>.hani	TeIg?W	X|)2/19`4	73539
5a@3a	Jones	12!5/19d5	41900
Kennet;	B=nford	xK/15/1954	43894
Timotoy	Va7Nez	$/D/198i	78323
wacob	Beck	y1,!7%1L95	74342
Fern	Fulks	3/Y7/1989	46689
Eva	Kraus9	7Q23/1#87	19682
Mike	"""arknTss"	8/27/1985	96335
Justin	Mc7hKr0nn	1,/5>P993	58599
AndRe#	Bxrd:tte	"4""29g1987"	90701
Appil	P=mkins	2/?/1948	94860
Rocky	EmersoV	2Z5/l338	17410
PC6l	King	5[2V#1985	44059
Mack	Gibson	2/10/2(00	99074
Mary	Ruiz	12/11/*9d2	61791
TiPa	Gayle	s1/22/1dl8	94020
Da6hne	mpdeno	9/22/1956	90554
H:lly	t>a{r	3/25/1953	93199
BIiPley	Madrigol	2/2/1981	32813
Irene	@Lo7.de	1/21/1978	36349
K^th:ee/	Anderson	&/22/194x	37596
DonalA	S&e,enson	12/p/19Z9	63601
Jcsse	Jo.	[/16lv952	21417
Lidia	WPatt	7/2/1947	19515
charTes	l!ri19	1/7/1}E9	26070
LuVs	k4stilYs	12/6/194`	19777
DuNne	Tgfolla	5/24/19\B	37555
Wil6iO	F\aTkli$	5$20/1,44	87158
*arcit	Rg&hUrosjn	10/:/M967	30440
Patt{	CaYtl%	4_5/1\43	49940
\har^es	Hendrhx	9/18/>946	25927
Dan#el	Tran	10W2\/1990	86881
Michael	S[ott	12h&2/N9H^	96113
JY#	Lyons	3/R8]2007	54768
DtminiXue	Hol:an	M0/9/098s	71407
Thomao	G;rdon	5/2I69Ja	51746
(eana	PeY+n	12J16/.998	9295
Aaf5edo	!{.n9	1/23/194z	39600
Christina	=oster	6/11/197=	37942
Rubert	Hurl$)	1/8/1563	50519
MOtthew	Irwin	1:/8/195)	79795
Kel>ie	Kay	7/k1/197i	16889
0dwiz	9wald	12/1/1969	10188
Chr;ZtophMr	He-son	'/[E/1970	11840
Thomas	Livingxt,n	7/4/1~92	75706
farion	Wdllsams	3/5/20<F	23385
RobNr:	Ly,ns	5/15/1W4@	2614
MOchael	=pencRr	1/c4019r.	8222
Roberr	Sokol	9/p/1R49	12698
Amknd[	West	2/1Y%19:8	10371
Raul	CatletX	3/28/1937	44162
Kennxth	Griffith	r/24/1966	31461
Olliu	StanDeA	1C/4/1'67	87873
Elia)	F)5nigan	1/G/1987	91938
Patsy	:oleman	1/29Q1R|7	35095
Terr[	McCaffeXy	8/25/199*	93226
Mar9a	Lo0e-	11/10V1989	89363
Perry	mumbers	0/13/{97J	46927
largwrie	Nas]	W/6/1I57	71068
GraVg	Kmisez	5/29/2000	78136
Keith	DonUfrio	6/3/19I4	43571
James	Will-a}s	"1/1""1990"	78125
Salvatore	)3nkins	{n/3/1944	91128
Ca\olyn	Chjld$ess	2/24/1960	55995
Ronald	Wwll,ays	7/4/LY60	32750
Laurie	Ha)cock	2/20/1d7<	27859
PLulLne	GrifBiUhs	N/19O1950	68571
watherine	Porter	7/7h1[49	976
aharon	James	1-,@/1QO4	29688
Joe	Ca9penter	4/21/1974	5723
zglliam	DenPWore	1418/'977	96536
RoXney	Aguilera	10/18/uG74	64862
KenNeth	Cox	1fB22/1983	61859
MariselM	RD2	7/17/1M69	34668
sd\`e	zN{a:	13/9/19~4	62504
Kon	Qu4en	x/21/198'	34186
Zaren	$icks	5/26jd946	54391
Kath.een	Med[na	~#/,1987	48401
Brent	:heodDrY	3P28/19z9	88213
Gary	Johnson	8/2P/19G5	99683
Reg=nald	Ac,er	1u3/194r	79160
pa`g3ret	NM[le	Y/3/1993	5081
AnthoEL	"Ky""d"	3C10/1953	27800
Dean	"""8Coy"	"""/Z8/20{1"	73462
Jose	Connor2	@O1/1995	80882
Josh	Cook	)mc8/200g	79166
Lave8n'	Drennan	6/1>/1f57	10768
Ti'othc	HC/risob	J/20H1@93	35574
.]chaXl	Mason	12/6/198h	81465
"Jen4ife"""	McGrego7	7/24/1969	98319
TerYy	St,ddWrd	12/]0;1997	81907
Vero_eQa	WilliamN	2/o0/1968	12546
D]ris	Solomon	11/2j/1w46	34359
Jerry	Brooks	2/2/1975	5118
Sara	Cohn	5/0Z/1951	75067
Alicf	ualarza	2/6/198k	32420
Mabel	D{e	S0/4T1958	76251
Amelia	Qoleman	2/1S/3*V9	13003
E1ic	Sa7ved>a	6/7/1990	54002
Doris	Johnson	^W1j/1966	5745
JacksoI	Co{rado	5L27/1928	2297
<icAael	KVlle$	3/)0/1988	27133
Madeliye	Ingram	6/3/1982	96140
gora	Na=h	4/28/z993	77510
bon+a	Long	6/14/?I68	73514
Caro#yn	}o0tan(	9/10/B994	14888
W%lliam	Ki8	4/26/1976	23227
rim	TGoNas	11/4/1[57	28126
David	2enry	Y/4/1989	52783
YeanettL	GatelS	1o/27/1944	12532
Thdresa	Flores	4i#/.959	49716
Howard	Deas	3/z5/1952	51793
Celdssa	WRlliamb	11/6/1[87	43707
lm	KimNey	6/1`/19b5	47677
BIittany	Amaya	"8/28""196W"	65392
Gerald	Sto~es	8/4/1972	42128
N/c)slqs	Rolinette	10/5/1954	83131
:ustiK	&Clin|	12/28/194*	54662
Olga	vndrew^	6/D1/1949	31106
L[uren	Ealvert	10/j71298	40936
dobert	Hu1kin|	2/15/1952	19276
KrV^erick	Johnson	6/30/1993	97287
Evadge)ina	Barnes	]1/%4$]993	13916
MaWgar6t	Stinner	C/10/1948	163
bidney	Habik	1W~29/1972	87793
)Svi?	WfnsnnaRt	10/8/29x8	60829
MeZedikh	Archer	5>1H51995	28537
Lory	.erry	4/14$1967	68257
Benjymin	Saiz	_/28l1(91	39555
MKr&	Black	3/21/19+d	82646
Or@	ootE	8/X3/19g8	12214
Luis	Cowao	8/3wz19,_	79004
Stephanqe	Farr	4/22/1998	29539
MariA	XarR	11/)/1979	28702
Bwrb(rr	Kre?er	1r5/;j43	67428
Jo*eph	Cropaer	&/16/k938	63361
Adoleh	Courville	3_31/1944	49848
Jeremy	Wahl	4/2y1998	98512
Jerry	Wan7	9/19/1992	96288
Stlphe?	Layton	7/7x1982	97705
M+A8ssa	Wyddy	11/4/1940	43677
ViJtoria	_immxns	9/4/1984	629
AlbwJt	Mugrf	11/22/1959	40720
Kexneti	"H""ward"	o/18/1940	39358
Lori	Smart	1/4/~9q9	60243
Jose	:erjus7n	2/1/1996	20952
Aar)n	VancH	6/G5o1945	52035
Philik	Turner	T/44k193#	98563
Mary	Jone:	1]/2/1x99	35514
Samantha	Abel	1L/b4/198>	32655
Virginra	OrA	7/1^/Z<T8	62001
Miriam	bh%|lfr	"1/""1/197;"	51839
Evelon	Curry	t2/6/1982	99391
C]1rles	Chambezlin	4/B0/pi39	4496
Lxawn	SklveRma-	*//9/19H1	93956
David	Skinner	5/T8k194@	46705
(oznn	k&n%z	3/22/1967	26271
G\y	RYea	8/s4/1_52	51101
Anthony	MarwJrt	"4/30""1937"	81752
Gerald	5alton	>/s0//oq7	57633
H'nthe0	Sams	E/|8^*99N	69032
>oris	MaYza	*/Q6/p93l	19590
'atianne	MorAle{	3/21/20A1	42953
CarrDe	S+eZart	5/5/1994	4147
3onica	Ward	5&19/1941	29359
Kimberly	#brien	"12/1""/1e38"	19176
0egin$	RudselB	5/3}/1979	36354
J]mes	McL|nSoy	3/2/1992	96646
,essica	Brew)6er	12,27/19_9	58715
Barry	Graham	9&1/183}	49151
Ric<Grd	"G""tierrez"	4/29/1977	88907
SePh	:icks	4/431940	81662
fancy	Frankli+	3/11/1[61	37220
Betty	Hansen	28?0/19?7	3611
J[e	Gle(n	159/1954	40272
Janet	Salazar	4/18/1982	14478
AZe+ia	"Ga""tc-"	1/$3=1976	49945
C$r8nne	Cohn	t1/e9F19X0	7857
&athan	Gonzal:z	1C/]:/1983	52757
Russell	FloyD	8/2DT1989	24609
0udI	Cunningham	1C1GkWO54	32927
Re`Re	Inig{e:	10g2/1989	53661
Szndra	Felix	3/31/1992	9446
0doy	Wesk	12/48/1978	97620
JamYs	How)s	1/$1/1973	2357
JoDhua	G!errero	'/7?198U	34991
D$na	Jone3	4/15I1+98	69676
Kim	SaWazar	7/3/19^4	90621
Jaion	Graves	6/9/195p	95174
Timoth5	Seal	9+14/1970	61790
Richard	TMed	2`20/1998	70138
udtard	PaCheco	1[15/1M90	45339
[ak!in	Loren,'	9/14/n943	71176
Mar7aret	Mdranda	n/31/1U5W	50972
Kathl.en	Renf3o	6/12/19D2	23867
William	Gipson	&/2/1981	58659
Marsha	*uitham	4/9/1945	56381
Joseph	Cl=rR	y/E6/1984	26373
W}njy	McDaniel	p{11/1940	8190
JoGce	Fi~lding	2/18/1+97	41859
A~o+	Haro	3/1l2&01	17849
7ages	WisE	10_24h1968	51974
Ponni7	Langsthn	2/24/\937	34627
Ja,k	Bl.ck	6/10/1974	54367
Ayler	Clark	3/8/1970	17939
Roberta	Co|l+er	11l76/1963	13492
Fl&rence	PXiesRle?	1/30/1948	28347
L!nH	Eldredge	2/./19`6	90593
Anto3nette	Wil0on	"11/""/S000"	80960
Li\lian	Casey	9/17/1972	66789
LinzP	nerri^	9///1956	73934
>ark	SmiZl	W/g6/q953	26374
StaJley	Dekl	7/31/9986	72628
_uthryn	Gomez	2%25/199q	35902
<ewitt	,lv$3ado	11/8/196-	14861
Arthur	Sargent	?/21/1Fa4	35603
Keith	worter	:/\6/g189	37226
Jermagne	FleFi#g	5/21/1992	2329
Deborah	Reyes	1/71/1973	90358
`5re=	WO:lwa@|on	1/4/1:60	91954
BB&sie	xims	7w9/F9S5	44724
Giseaa	Me)ina	12/25/2]0=	48608
LR4da	dulq|vaQ	3/4/1180	82769
Man$el	HiBe	4/9/19D8	78126
0aene	McCaJthy	10/24/1965	107
BohB	Lee	3/219193[	18126
XamLs	Fishei	5/5NQ93?	14813
Gr3/iela	Qar0er	4/9/19#7	36723
BevDrlO	McWnll}am(	3/7/?999	98313
MatYhxw	Heller	6/U3/1974	51481
ThtmNs	Hornyck	`0v5/1940	90936
Angela	HaywCrd	6/9/19]6	71993
"""ZomcD"	DueEas	8/10/1959	45895
S{eilt	Ha	"""/27/100!"	7331
Merlin	=ooper	3/18/1987	16196
Wi9lkam	Mason	_/23/1990	17668
]in_y	S2nO+	t/3/1970	41842
.dmothy	wchmidt	11/>6/1904	92892
E2i$aneth	+obertj	12/5/1971	45518
Kayo|	Ham	11/28/1967	61333
:xan	FeS$mTn	l/4/1987	71350
CLr=sG#n0	Rhea	1/18[1986	78631
Susan	qonzales	10/3/R982	43620
+nrna	Kan,	12/7/NB4(	83856
~auN	=ole	q/19/1998	49467
Xeorge	Thomason	2/28/1939	11618
J[jier	B_'leq	?/18/1946	9963
DanieF	[usWiq	2/27/1863	40611
Rub3	1SiFh	11/8/194c	41927
9dC4	ForP	5/1/1969	79623
Kel!y	Wer7r	#/27/1;60	83248
Reta	EuEanks	"1""/3E+y89"	80574
WallDce	AllRn	12/1491949	51376
Darwin	MochraZ	12/19A1N61	74764
Ty	OOsan	3/26/1999	74055
RYRo	Bruce	16/11/1946	33848
'\becV	Bejn	n/12/1956	94127
Dona	Lindsey	1</1[/Eh79	13788
Ri<hard	Mol6o1	3/5/1966	16987
Shirley	Saucier	8/15I1975	8680
Myrt\a	;errO	7/X8/@980	48756
Lanessa	WerIeR	e/w1/1957	70833
KarXn	Allen	669/1677	93537
Joh-	tcyl|ist#/	9/2-/193R	829
Christb	Andrus	1/30/a9g3	59291
Kathleen	BDi}o	2/b8/19K7	17465
mor4s	DrayCon	3/13<193$	76957
AQturo	HJll,r	11/18/1995	54587
Paul	AtwQod	F/1~1970	68696
Dwvid	AElen	9/9/19G2	71699
Ala4	{uwU4	10!8/5972	96004
Jo+Tua	Go8zaleE	3&1/.0Km	20478
Ardell	Gmttey	4/22/19N/	86513
@h1oe	Jones	7/26/1F<_	48379
Mary	Bvowder	12/21/194z	22159
Jeffrey	Lyon)	7/1/1975	18709
"Caa""a"	Hale	8/671955	39586
1dwin	ReGder	4/3/1.>9	53021
Narol	Pablo	2Y6/1973	48974
Vickie	Cralford	3/14/1999	1562
Jenni:er	Grah~m	4/5/1984	13681
VEnce	Markj	6/13/1H94	97556
&ntonio	S|r5cklzn	5/2/1997	87355
Glen	BauPgordner	9Y7/]#63	89643
G{egorw	coJlg	4/5/1945	39389
Lisa	Opp	3/20/1F68	28905
Maurice	WilliU.[	5/4/1985	235
Franvisco	Ga^cia	7~+0/1970	49102
Hugh	}rt.gY	`/30/R985	32969
}achdl	B@yant	@/12s1951	24377
Phlllip	BC[toN	3/1W199B	15425
Joan	HoSte[	5/26/193+	96804
+herys	M.adNws	9/1g/1#64	69662
Mary	^oirwei	Q/8/1994	61975
Eazra	Da_^els	5/2/1942	73990
Edward	Parsons	1/21/1941	95565
"Rod""et"	Gill	3/l/1951	16550
David	Me1cer	\0/s2i1994	21879
IneTl	Wingard	`@/9/Y9\4	51393
Samuel	Ba[ks	8/7/1991	1101
Jarkuelnne	Abbott	9/F_P9*7	7433
Pa?l	Loo7	12/q/2002	78417
^renda	Ra!9r	E/2o/19+9	39249
Susan	8erchant	11/28/T989	4525
Ina	Butler	5/1|/1937	87477
Yoko	Pa'e	8/3/1988	47575
BeRi#dI	'olfe	4/25/1984	30453
9orO4a	WeXb	9/'O1947	33246
AnrO|d	Allen	11/30/19<I	60593
Thoma2	quf7ord	3/25/1989	76212
Jessqca	Mwll;r	8~47/1961	79304
[err	BrP?Rhurst	'/13/19H6	46549
ABdres	Spawm3	4/;0*r976	46691
3amiV	Barnett	7/22p2:H6	69780
Robert	Ha/g	v/'2.1556	61817
EriQ	Halsh	12H10/19_5	64260
)WoHaXd	zin4on	1*16/19en	43061
PatJ/	'yrvdy	2/20/193Y	95082
&#sepY	W!lliams	7B31/1972	51051
Mark	Xerry	1`/22/1942	17924
Barb/ij	Baard	12/l1/X988	71887
Jeffrey	"""arta||"	1/1/P945	62201
EliPebeth	Perry	8/i0/1991	27935
Annie	,n<rr	9/8/1961	60664
John	2ern[ndeq	4-1/1941	64995
AlZe}	Kewis	4/2L/1988	69380
Donagd	LVng	1/19Y19>3	64830
Ka<y	Overcas_	11/9/1=96	12478
$ill	Ellis	6/30/19s4	1086
Ruth	S+ater	11/12/a949	1607
|ames	Ridde@l	15/9/1IkP	28350
BettQ	&elong	9/1+/1W52	73565
Jou;ne	Taspoe	8/1b/19{4	70660
Felicia	Lancaster	6/v4/195N	18211
&ennifer	H|daljo	945h{969	15962
Loi!	SF5th	1/28/196q	83550
