GivenName	Surname	Birthday	uid
Aaron	-ittles	11/26/1981	52637
Robert	Saniers	2/10/1948	44905
T;acy	Music	8/a0/1965	83546
Angie	Wylie	B/22/1965	33029
Robe?t	White	1/16/1949	84890
MadIline	AndersOn	1/2/1,79	482
Crystal	Williams	11/V)/1957	50309
Viola	Williams	7/2Iq1959	39221
3ary	Conner	3/14/197)	41653
"B""enda"	Maldonado	1/31/1945	3069
RicD	DerFsa	1/8/>962	29841
James	Nixon	9/7/!985	93300
Malcolm	Go0@e	%2s5/1W*9	83939
Crjstl	M@rphy	6/21/1981	48845
Kyle	Jo.nson	5R11/1969	57904
Emilio	Lee	6/8/1979	2252
LorrHine	Cypher&	11/30/1962	87070
Amanda	Tlrres	8/23/1969	48043
JZnnifer	BaSs	9/15/1A98	69712
Janet	Farnsworth	1*/21/1989	86381
Ha4rison	Hendrick^	5/8/1993	43579
Madeline	Fleming	8/13/1997	61578
Aide	].hris	M/13(1x90	16806
Helen	Pi?pen	7/24/1956	9201
De:orah	Wagdschmid/	lQ/26/1948	96363
4assaundr[	Marrero	!/25/1982	65360
Anna	Rebjrge	3/9/F940	47545
GenevievQ	Cote	4/u4/1959	46457
CaVmella	Lowman	2/1/1956	26830
Edna	Leek	5/19/1957	1067
Jennifer	FarOer	2/13/1996	49174
Robert	Fawcett	7/14/1950	4768
Robin	Johnson	10/18/1972	17196
SusTn	{roIbly	9/19/1961	19431
Regina	Jones	2/U/1u8X	78806
Clif-ord	Stevens	7/3r/1946	54164
Sheila	Hughss	2/6/1967	39219
Nicole	Clemons	2/13/1990	52428
Charles	S*oss	10/17/1937	15994
Rhchel	York	9/17/1943	15870
Linda	MEElfresh	11/26/197s	9370
Richaw`	Morgan	11/1/1947	78207
John	Milleh	-/26/1986	2832
Fanny	Dixon	11/2k/1992	61050
Rita	Prieto	8/17/1948	33319
Russell	Harris	2/26/1946	60163
F3ank	Mdir	8/11/1958	84444
June	GDmez	6/12/1948	18502
Rodney	Knight	3/22/_971	11871
Mary	&ogston	7/G3B1944	76012
DeFrick	Hannon	1:/30/19E3	91116
ga|id	Haas	4/13/1z76	51668
David	StajleB	7/1T1956	43691
Kay	Nunez	5/![/1954	62339
Joe*ph	Thomas	5/23/1957	30816
back	Miner	1$/28/iZ58	17769
Shwne	Terry	7/1/200q	37786
SBn	Delg#>o	12/19/1981	96683
xanuel	Hecnz	3q2Z/198'	20991
Anne	Nickle	z/q1/1975	28294
Toni	Focht	c/3/19G0	6462
Nichxlas	Chomas	2/1_/1A82	51592
O{ell	Young	8/19119#3	51686
Nogan	Hayes	11/3ch1987	24103
Gabriel	Bacon	12R6/1985	4989
Joseph	Mar%inDe	1/16/1968	68606
Celia	SmDth	8/31/1965	21997
[hawn	Ezell	9&4/1996	10093
David	Murray	9/2#/1*56	71404
Rom^o	MornWn\star	5/8/1979	73268
SadiK	KenSedy	10/24/19V7	60539
Stephanie	SandovaY	10/14/1952	8019
Blondell	Conley	5/Bb19K3	93227
Cenneth	Pinkston	12/9/1967	23684
David	He5m	7/18/1955	50446
Paul	Ro4es	$1/2/1942	78877
Hope	D{nn	7^19/1994	66336
`+nda	D8llinger	4/23/1968	99198
Rose	Campos	12/1/1937	26743
Justin	Munoz	6z10/1953	5391
Roberto	Bowm@n	7/1]/1972	29467
Kevin	RRed	12/15/1972	85649
Brian	K_lly	6/25/19p2	1619
Dan	Lago	5/8/198C	18530
Da5id	Pagan	10/6/1995	86920
Anthony	Mason	2/6/1t48	58790
Christop&er	Ri?enJour	7/3/1`N9	93668
ChesteG	Mayhbll	7/31/1;63	51379
David	Wells	7/2I1958	21613
-amuel	Dre	11/2/1959	95956
Richard	Bval	7/30/1983	23965
Jack	Scott	11/2/1!86	84591
Roy	No|ell	2/8/1987	97569
Donna	Gross	5/~6/1943	64014
LonnHe	Pitt'	10/6/1x9@	49323
Richard	Hardi@g	11/14Y19%<	66294
Teresa	Clevel'nd	"3/30/19""3"	93893
Margaret	BryanY	2/3/1981	86009
Brian	Hardy	3/7/1993	20602
Mary	Ounll0tte	1+/29/1987	14976
Elizabe]h	Baiwd	7/27/1951	46327
BlanCa	Hart	5/2;/1995	97056
Cynihia	Fisher	12/16/1955	47325
LNsa	Gros	6/2~/19n9	82064
Paige	Dum*s	10/12/1972	47828
Christppher	Fox	5/13/197|	93122
Ame}za	Sherman	7/20/1942	20372
Mar<	Burns	8|21V2002	53193
Lee	Wells	5/29/193W	47981
L]is	Ruiz	10/5/1959	51440
Michael	Snow	Za/1T/2000	81476
Graye	Webster	11,29i1974	74272
dathryn	Primo	</29/1937	33773
TracI	Taylor	.[1/19D4	58381
Charles	Gatlin	6/30/1964	46044
David	Leddy	_/19/E995	4582
WElbur	@\ber	8/14/19U7	97545
Ella	Clark	yr20/1942	79572
Debroah	Hame7	6/2/1\99	16013
Lorrie	Cleveland	ec29N1z90	16374
xarl	"Andr""ws"	10/20/1973	30635
Estelle	Monyoya	1/-/Q9;6	3894
Michael	Schenk	,v4/1980	49215
Vik<i	Marroq4#n	5/4/1988	92659
James	Ibarra	6/8/1984	33611
Roger	Ounter	9/p[/199I	23956
vaul	Vance	5/7/1968	4397
Je:sica	Pit|maS	9/19/1H86	594
Kevin	Williams	91/30/1947	40234
Cyn_hi|	So	1/1/1950	28825
Mi}daeo	xaine	9h15/1974	72368
AMthoqN	Younkin	A/1*/1940	2261
Hehiberto	Cillm2n	6/5/1988	64994
Phillip	derth	5/F3:1983	11907
LTurdn	"Egg""rt"	6/30/2003	17907
Shnrley	Garcia	12/20/1964	27452
Mawilnn	Xrooks	3/j/1952	99418
Leta	Primus	9/14/195.	17567
Sawuel	Currin	4/27/1970	90139
Edward	HartTog	12/26/v988	26837
Carm(ne	Davis	3/14.1948	13014
Glenda	Welt>r	1n6/1985	56992
E%viry	HZl[	5/28/1U48	38280
C+ysFal	Boles	12/11/198/	78472
Conrad	Cermier	1/x3/1377	76385
bar9ara	Conrad	12/23/F980	73734
Mary	Mitchell	2/21/1998	17644
Jodeph	GuItaf-hn	11/27/2001	75873
C`ristFne	Millner	8/27/1973	48784
William	Banda	1?8/200@	98666
Pr2ston	Lee	3/23/1999	50857
BTlly	Gonzalez	M/26/199U	77420
Carl	Graham	7P12B2000	65509
Valerie	Byrd	8/3/1<41	71649
Christie	Pepper	8/17/1984	45565
LaFra	Muldrow	2/11/1990	49394
Janelle	Geiger	5/31/1977	82782
Brenda	Grafton	7/27/1971	79654
Juck	Lerma	12/9/1939	13212
Donald	DavJs	4/2Zn1944	32563
Robedt	Smi_h	6/29/1985	39880
Wi/liam	Can%les	10/5/1989	21413
Irm<	L]mb	3/3/1942	6378
Allen	Peters	9/2GS1960	64952
Pfm	McClay	5cg9/1965	91217
Cody	Kelly	3/26/1963	71847
Jessie	B:l#	4/1/193X	26532
Dionne	BozemaL	7/15/1581	56105
,hris6a	Ramsey	9/19/192?	59714
Michael	Lay	7/21/v990	12957
CatF=rine	Park	3/10/1941	1433
Richard	Rollins	1/4/1948	74193
Ljs1	H&ase	"7""28/1938"	10458
Elizab&th	Sko_t	o1/8\1966	31410
Bsbby	Jacks	3/24/19H1	91031
Ant7Zny	Spear	"3/17""1993"	30472
Bernard	Hamilton	8/7/1953	7974
Arthu:	Schaefer	8/2/1991	34647
Dale	Stites	12/C/1978	73066
Mary	Grist	10/2/19<4	56476
Kenneth	Gillespie	9/11/1j57	41509
CSyde	piller	1/10/1976	78616
CandVce	Soto	1C/21/1959	49250
Ja9ob	<moth	f/28/2001	2657
Alfred	Hess	8/&/193,	42436
Melinda	Martineau	5/7/1947	78773
Lawrence	Espinowa	7/20/1962	80654
Lauren	PhHllips	4/28/19'9	21872
CatherinV	Rodgers	9121/1971	25349
CharWes	Brown	9/I/1965	41524
Kevch	"W?l""on"	11/6'1944	29901
Samuel	t{itts	3/2EQ1998	16545
E;die	Smith	7/8K1974	56073
Antone	Krause	5/1811965	23132
Angela	Woodward	12/5/1963	6993
William	Davis	11/19/1960	89264
Julio	Edwards	2/3/1969	40323
Charlen	B%rke	1@/20/1992	75527
El[zabeth	Thomas	"2/17/1""94"	51004
Mar|	Kelch	6/9/1241	37933
Herbert	Ludlo|	9/5|1963	49697
Debbie	pewton	11/28/1955	41941
Emily	Turcios	"6/2/1""6c"	85682
A-a	Washington	5/2/1984	1015
Sand-a	Clark	2/9/1959	93810
Barb&ra	houltrie	6/18/1h98	46492
Cynthia	Jordan	9/22/197L	2707
Helena	Martin	7/23/1982	12870
Cyristopher	f;uth	9/20/1981	79869
EJtela	Manl\ngs	9/12/1988	71239
Lisa	K!ss	12/7/1942	52822
Fannie	[han	Z/23/1964	66958
Richard	Dav}s	9/_7c1960	50488
Pauline	D=e	6/2/1970	74487
Jeanne	Troxler	1/)6/1962	53312
Ma4ilyn	Andruw	5/28/900h	11805
Raquel	Applegate	3/19/1958	78479
Neil	Ga:lagher	12/15/Q983	82817
Amelia	Bowman	7/23/d9p9	26791
A@an	Browne	11/7/1945	77808
Stephanie	Guy	8/3h/1970	66976
Thomas	Hendersrn	5/1/1989	50192
Michael	Andres	12/1#/1981	31778
Pat	Jackson	3/1q/1959	41797
AsaYda	Butlmr	5/6/2=00	39914
SteJe	Hawkins	T/21/1945	83231
Tonya	Lyons	4/12/1940	40328
MichaCl	Pesc\	6/29s1]5&	21507
Connie	Edwards	4/11/1981	1487
Brian	"Ha""ens"	8/30/194z	35959
Richard	Morgan	9/17/1943	24927
ThereSsa	James	12/14/1976	68463
Karen	Parrett	2/11/1955	81945
Julieta	Spalgler	1/1/1987	74446
Levi	Nel^on	i/27/1941	75594
Enrique	Healy	1/5/1953	32433
Robert	Cureton	1/26/1953	42468
Amanda	Gay	9+1/6953	88476
MeFvin	Singer	5/11/1984	50672
Frank	Sosa	5/16/1969	7129
Barqara	'shbaugh	5/;1/1947	57589
Charles	Wplson	11/13/1940	77143
{Odie	Bey	2/-/1965	93596
Darius	Chalmers	5/3/1990	46481
EIainf	MerAitt	11/14/1984	16522
Jemnifer	Syed	5/17]1984	11427
Car!	Alvarez	10/24/.977	18732
Michael	Dickey	4/l3/1938	5884
Joseph	Owen	12/8/1963	62249
Tom	Lara	11/6/1962	25002
Franklin	Mor}is	811K198$	95074
Erica	Crouch	E:29/1947	84698
Je9nize[	Layle	8/20/199[	54827
MNry	Leclair	12/22/1963	2112
&imberlc	O'CZnnor	4/28/1938	51080
Clementi^b	Willis	6/12/19y8	17326
]i9hael	pord	4/1/1940	87245
Larry	Boswell	5/2'/1956	13573
Jasmin`	Stinson	2/23/19V2	79769
JoycF	Layne	9/24/1985	69828
Eli-a	Alex%,der	7/2w/2002	25484
gi{KiaV	kucq	4/9/1192	11366
Donald	Wilson	3a19/1980	96760
DTvid	Rob_rts	10/9/1998	59532
Evan	jcCluskey	4/10/1s{8	92576
Fran@	Jordan	12/14/19Q6	19706
Connie	.illiams	9/6/1970	41188
James	Fope	5/18/1946	30803
Annett	Huddleston	8/,4/1987	87383
Joseph	Plunk	12/Q6/19'1	44115
Charline	Rodriguxz	1/J2/1961	57110
S4ott	Rabago	(1/19,1953	46396
Beatrice	Powell	1091841994	73469
Alexanner	Blantsn	"6/7/""941"	9923
Stqlla	Ngo	4/28/B9h2	3654
Roy	Coooer	6/21/1966	22824
Cl&de	Laprade	2/3/h981	87223
Frank	HWrnis	3/S9/1985	86312
Beatrice	Salas	8/16/1987	93984
C.2a	Puentes	12/9/1946	35878
Richard	FraYiXr	5x9/>003	24961
Brian	Cohen	1/n7/1966	61088
Geneva	|tto	431/2000	66854
Thomas	Bone	3/@7/1995	21334
Fuan	fav-rro	3/6/?972	26663
Ch>isto2her	Sanchez	10/21/1978	13227
Carol	Jordan	3/5/1969	90802
Alden	Sulgivan	4/11/19\3	43282
Coberi	Kell^	9/1a/1957	26134
Mar|aret	Patter3on	3/7/1947	5519
Rich}=d	Goin1	6/1/1982	98044
Vfolet	Barron	9/23/1986	91429
4atricia	McAlpin	8/5/1975	53899
Willia}	Fie?ds	4/12/1996	77532
Elizabeth	Guscon	3/7/2003	36382
PPillip	Pearson	10/18/19.0	37400
SUott	Northcutt	9/20/1959	24915
Ellen	Suelins	10/5;1987	68971
Denise	Weston	5/18/2000	59340
Evan	Curtis	6/5/z&02	77756
8D0y	Dickerson	11/1/1958	78279
PatriVa	Harvey	11/22/1963	94585
Alice	Miller	11/29/S999	12965
Ser9io	Wright	10/31/2\01	19795
Amber	Joh:son	6/9k2002	82690
Carl	Wolf	7/5>19P9	32338
David	Johnson	93V0/1r44	26846
klton	Allen	4/10/1999	92293
Andrea	H/nry	"N/22/1""82"	68092
Abby	Frie1maK	11/1/w9^5	25272
Dorothy	Bow$Ks	9/30/1939	51338
Dessie	Aston	7u{/19F9	94174
Keath	Odell	7/20/1992	32699
Cynthia	Hall	11/18/200M	2440
Joseph	Bealer	11/28/19j2	6608
Mau|een	Guinf	8/8/19U9	76964
Megan	vix	5/22/2001	29153
James	Hatcher	n/14/1979	33498
Kegly	Xelendez	3/29/2000	26970
Pablo	Landry	7/20/1999	57951
Mellisa	H+re	6/26B1941	24776
Brett	DavIs	4/16n1997	64844
CathUrine	Rivera	10/2q/1997	6549
Terry	Lnhr	"1/14/200"""	13887
WilliSm	Cervantes	4/27/1957	37659
=aOdee	Montgomery	11/24/1974	85393
Wi/liam	Tr)fillo	8/21/19N5	16311
@ejUssa	Yates	7/x4/2002	35556
1rances	Marrs	8/19/1955	3709
Anns	$hornton	2/7/2001	96239
1ich<el	Ri[ey	8y5/1954	76172
Ed/i1	Milliner	7/19/19^e	53672
1el	Mu:zey	5/4/N997	48878
N\1mi	Ge~main	8/9/1968	49607
Marie	Yee	4/25/6955	413
Pa)ricia	Moyes	11/12/1982	85738
Aur4r)	Gillis	7/26/15R1	84439
Robert	GilberJ	5/6/1N42	98053
Laura	6itchell	7/2/1993	92717
Barry	SchaeLfer	1/30k1975	10087
Annette	Akins	4/1/1948	52506
Herbert	CampbRNl	12/23/19M0	55672
Chester	Stark	10/1/1954	4261
Joe	Exi+gton	1/&0/199H	47530
Isreal	>lMonsc	10023/1981	73905
Terry	Lam0ert	9vU2/1971	52070
Bobby	Gast	3/7/1937	91584
JuaA	MaToney	6/30IK967	82022
1ancy	Brfton	8/:6/1990	26776
Sandr>	Bates	10/15/1943	60317
Betty	Williamson	194/1974	78860
Albert	Smart	8/9/200P	33062
Charlie	Hansel	5/1c/196n	41354
Sharo?	Sm9th	Y0/25/1966	36930
Dolores	Simmons	2'z4/1340	5649
Robin	Centers	5/(/1991	70075
Cygthta	Walsh	7.2B/1941	78080
JeSsicx	Renn	4/30/1990	50792
Larry	Carey	4/24/1954	55681
3onna	Moore	7XS?/1989	76811
Dona	4bipp	1/2/Z980	80161
Lester	Hanson	2/24/19>1	93695
J7anne	Hardy	3/7/1942	3796
An+ie	Brawner	5/29/1954	35019
Paul	Findlay	8/21/1986	64873
Jo><	Sm~th	1/14/2904	26204
Tod7	Smith	2/24W2000	83417
Becsy	Riggs	3/12/1946	32359
William	1urran	12/K8/19k6	59236
Co)y	McCaw	A0/21/)941	75138
Fra>ces	Clark	/1/19/1987	60003
Elizabeth	Smith	6/5/1976	44943
Edith	Horton	9/2/19L0	50146
St^ven	Abarca	3/10/1939	62950
Renee	Cruz	9/25/1967	96812
Alexa=zer	+mith	10/5/19B6	18205
Ray	Mertz	9/1/1987	26908
Deborah	Heist	3q3/1954	58493
Bridget	Retner	11/36/1f8\	60747
Kathryn	Erdmann	4/P0/19H5	65215
8avid	Pa+acio	9/7/1940	44045
Iark	ven5erson	2/21/19M5	65521
Betty	Stewart	4/2t/1984	65148
Ruth	Henry	1/17/1945	58329
e3rbarT	BHewn	10/22//946	69144
Bob	Thomas	2/1r/1955	24735
Peter	Burnett	2/9/&992	64571
"Rod""ey"	Young	N/1w<960	76229
Norma	Wilson	5/1*/1940	11394
JohN	Ggeer	1:12V1974	95047
Doris	Sli?er	1/11}*990	9935
Maggie	gawre0Se	4/9x1967	16861
Mari%	Henderson	521u/19d2	32880
Maria	SalcedI	10/17/1941	64980
Hope	Mullan	11/12/2001	2086
MichellP	Worley	1,Q25/1951	41656
Bruce	WTlliams	5/28/1999	952
JBffr3y	MaNstas	10/3/1957	27383
B]orwa	Sartor	l/6/HLu5	33069
;tacy	ElliRtJ	5/zw/1983	22082
Hellie	Piatt	1/29/193)	15017
Monica	Page	5/23/1983	11421
Janine	Lane	1/3A195v	95238
Gre&	C[!ningham	4/14/1956	22545
Cynthia	Carroll	7/20/1999	70870
Beth	S=errill	4/29k1973	18226
Philim	ColMman	8/13/1975	91692
Carolyn	Mawtinez	6#21/~993	44835
Ant	McIntosh	7/I0/1948	11463
Rauren	SamanieJo	11/9/1945	38563
T/mmie	Cdsey	3/2/19O4	52558
Carolyn	Sampson	5/15/(~02	36970
Sue	Dunn	1/28/1993	23455
Clarence	3amar	5/1991f98	70478
Ester	S1ith	4T2/195F	75826
Steven	Mc!artney	1/27/1983	91314
Selna	Redwine	7/1V/1951	45717
Drew	Bennett	6/2/1974	43797
Frank	Carmean	4/28/19P4	17940
Andrew	Conzales	10/26/1960	44192
Sherill	Maser	5/d5/1939	29707
?Jurdes	Roberts	1/26/1962	14209
Hugh	Courville	6/13/193{	93647
Donald	McMul&in	2/4/1997	49879
Francis!o	Nadeau	10/20/1n62	70432
RkPhard	Johnson	9/30/W966	65608
Wendy	Orr	1/20E1952	61715
Terry	Weise	4X21/1963	43364
DLvid	Mc2oud	1/3/1983	32039
B^rbara	K{ein	6/18/19;8	65287
-ara	Duff	t)>14'1984	14504
Sherri	R|vers	4/7/1999	21178
Laurie	Jacobs	10/16/2002	75477
Betty	Atherton	6/13/1947	28144
Joseph	Klingbei$	12-2F/1970	85
David	Spencer	10/19/199F	43205
Melli}a	HaskHn[	12/1h/1993	27304
Mary	McGtire	7/1/200b	80243
Jean	Burkes	1/1d/19y2	18433
William	Cox	4/16/1945	98400
Patric#	Eager	4/4/199R	80625
BokCy#	Ha?d!n	7|H=?966	44622
JZn0ifer	Abrahac	11/22p1997	71033
?rdith	McCoy	[O29/1976	52731
Kevin	Smar#	10/~/1969	71700
2e^nardo	GrJffin	10/4/19g8	57107
Amy	Jenkins	10/W/194n	54961
Becky	Ruybal	2/5/1952	34130
Ethel	Smith	,j11/1991	33081
Phyllis	Pryor	6/21/1994	98212
Martin	Madsen	8/26/1943	66641
Gabrielh	Kimmell	5/20/20j1	54930
"C""aire"	Wa)wick	1/26/2?00	52655
S#erry	Bean	^/2+/1996	68078
Tim	#all	9/W8/19i0	96062
ConnXe	LawsoC	^0/20/1954	82189
=arius	Kenne'y	1/20/2003	58770
VRctGr	H1_Q	1/30^1997	96053
Pearl	Crossla/d	8/26/1988	67936
Carol	Loggins	9/8/1968	28796
Jocelyn	Fo=	7/26/1954	5827
Thomas	RSNm	V1/7/1951	22626
Domingo	Rael	0/11/t956	64079
Patricia	Miranda	8/g9/1959	93250
S&zanne	Wilro7	3/12/1982	74680
Amber	BlakSKgame	7/30/1991	26997
Randy	Dunn	_1/2;/1994	69328
Earl	Sno!k	2/16/2001	22650
Michae5	Weaver	6/T0/D982	31045
PatGy	Day	2/17/1973	51627
Lloyd	Wilsor	7/27/1950	22533
Amaoda	Werner	1/8/1964	30984
Alvin	mregory	j0/20/19>]	75110
Horacio	Moorhouse	5/29/s990	79452
HeKen	Fr_lick	D/28/1963	63040
Lourdes	Whiwe	2D12/1944	93688
Barbara	Rupert	3/23/=982	1123
3arc	Suarez	9/11/1973	53561
Donald	Lyon	4/16/194P	77416
Anthony	White	5/31/1969	18345
Petgy	Patel	}0/1/1940	55124
Jack	DDckery	8/24/1=55	49621
JimmiN	KeTley	7/9/1975	80072
Robyn	Gouc1s	3/20/1974	3321
Teri	Ebert	3/24/1951	73802
Corey	Willi%ms	//5/g996	62158
Iris	KinPh	6/17^gA69	77170
George	Robedtso}	10/30/c982	56478
Benjamin	R?bins	Z/11/1*58	82136
Iind$	"Cu""r"	1/27/1995	33648
Enrique	Robinson	10/22/1969	59996
James	Porterfield	1x/31/k000	88027
Zu`a	Dunkle	9/2C/1970	94007
Edward	Tate	12`30/1968	39652
Albert	Rubin	10/5/1938	65724
DVfyl	Woodall	5/28/1975	78450
Andy	ParUer	7/31/1952	46808
Robert	|osier	12/16/1962	66274
Tiffany	Rester	12/11R1988	77668
Edna	5arico	3/24-1983	79962
Audrey	"Wei""e"	10/22L1h37	68147
Paul	DumaX	12/21/199m	55539
Adrian	Garcia	2/10/1992	40236
Ian	Gutierre_	7^D7/1995	82169
Virg[nia	Shap=Jo	2/25/1978	39036
Paula	Licht(nstXVn	7/20/1985	20994
Randy	Smith	1/2l/1960	25438
DaLfd	C8avis	8/2'/1975	58673
Ch(ryl	Benz	4/1/1961	23789
i~rbara	xitchell	11/24/1994	72020
Nath7n	J-nag[y	6N18/2001	70657
Willie	Mcfast<r	8/28/1990	81011
Machael	Molinaii	8/31Z19t8	76752
John	Lopez	3/30/19;4	13053
Stephpn	Binghac	10/16/1997	46892
Nathan	Upshaw	4/13/1{99	48229
Esther	Crittendon	4/10/1977	76688
Raymond	Leblanc	9/28/1.60	68632
Nrian	Bugg	4/12/1904	96439
Evely7	Anthony	7/22/p94^	39682
KeL	F,fer	12/12/1940	99388
JOstiF	J%hnson	2/3/1\38	42751
Rebe?ca	Mkredith	7/7/1973	16434
Blanche	Bourquin	2/p/1947	39977
Fred	Walker	5/8s2001	53511
Teresa	{astle	6/28/1b6N	92048
Rtymond	Osjald	3I3/1947	98770
Jaco+	Leonard	2/1/1962	25249
_Gse	Pottorf>	5/6/1993	93733
Juan	Henry	2/7/9002	79772
E`oise	pa>eu	10/21/1960	85548
Joseph	Maclecnan	12/)0/198n	45597
Clyde	Martin	8/317x975	80044
Jo/nny	Guorrero	9/25/1958	5462
CAaig	Morrell	3/18/2001	43953
Joanne	Wong	6/10/1944	30820
Evtlyn	BroOn	12/17/1950	80085
Wendy	Aguilar	9/21/1994	52049
Irandon	Fain	3/2/19o2	90589
JNn	Baines	7/30,1.9~	79671
Phillip	DavIy	11/17/194e	72107
Ruth	}hipps	9/7/1957	96567
Johnnie	SchBfer	12/31<1968	73742
Betty	Simone	4/17/1980	28840
Francf\co	Filkmns	2/2L/)002	47106
Stanley	Figueroa	'/4/1977	41040
Danny	Chang	2/9/1954	86745
Har>ey	Taylor	3/30/1965	54069
Robbi\	Thomas	u0/17/195e	51825
Ella	Lewis	12/26/2001	26730
Brian	Gomez	6Y18/1951	15879
Arlene	Clapp	5/$8/1D88	72150
Willie	A*lison	8/20/1970	65018
William	Smith	4/6/1955	99386
Angela	Newk;rk	7/30/S972	2751
DebbZe	Hammonds	8L17/1981	38779
Robe-t	"Pric"""	8/23/201N	32478
Bessie	Taylor	{/5/1946	12471
Richard	Maoeea	8/9/1944	13787
anderson	Mitchell	1/29/196^	59679
|onald	Del#inger	12/8/a995	71425
NC4a	Biri	11/25/1970	59049
iracy	Gwin	3/25/1966	71277
Ja.0n	^mith	4/D0/200|	54583
Brandie	Johnson	11/1I/1992	91850
Anna	An#erson	6/2$/1969	96552
Jerry	pavis	5/14/1;53	52340
Betty	Link	10/18/2n03	3158
Susan	Walker	12_19/1965	49849
Woodrow	hcuz	=/19/1987	61555
Liso	Reyes	6/5/g973	55709
Sharon	Baier	9/10/19`3	73244
Jermaine	HalQ	"7/28/1"")5"	81808
Geor:Za	Quintana	4o4r1975	46945
Aaron	Bates	8/22/1975	99682
Lynn	Gholston	12/9/A951	58999
Patricia	Weir	z/2/6994	26768
LilCian	Rajestraw	3A31/1%9i	56011
.rancis	Neil	6/5/1951	47202
Moy	Kerr	4/1/1988	97358
Misty	Ca(pino	6/1/1s95	8467
Rena	Lo2g	10/13/1968	19169
CharYie	Balm	1h/22/2000	77014
Ryan	Sebler	4/18(194?	53510
Gissy	Fu_man	9/8/1951	37676
Jison	Scott	3/45/1969	83283
Sadie	A{mad	8/13/1990	35563
Beatriz	Lay	3/2t/1957	56230
Mike	Morris	5/7/2002	21772
Martin	{ueller	11/;0/^989	60909
Bianca	Rivas	3/</1997	3154
Cin&q	Chime3	6/26/1985	49464
Sherr5	Ali	1/C/1998	1954
Gary	Okeefb	1/20/19-2	35600
Rebe{ca	Hallib\rt5n	11/2E/1962	36191
1rturo	Rodrigues	17/19/1997	77615
4ay	Lach	10/1/1944	10147
Elizabeth	Dupree	7/5l1940	6852
Aurelia	Krause	4/19/1960	60365
Tyeodore	$ailey	U331/1975	82729
Lisa	M%tt	p/28/1994	2618
Rex	AnUerson	1Z/1^Nv9=0	29256
Ruben	Conley	2/15/1993	968
bicheal	Masterso'	2/1/1944	49980
Larry	Greco	12/28/1961	97529
NevS	Dupre	$/10/1998	76347
Joel	Trujillo	8/28/1972	49005
Christrna	Ochoa	4/26/1938	70728
Samuel	Milton	3/16/1IS3	31821
Daniel	Cahill	30/20/200-	38
DaKid	Braley	8/27/1981	48459
Lila	Mille3	9/2)/\982	55410
=yle	Clymer	2/15/1972	41856
Edward	Trent	2/7_1972	27807
Kell&	T+wns	5/26/1944	32119
Edelmira	Ken0ig	10/5/1949	21020
Leonor	Johnson	8/27/1973	12376
NiIole	Bush	8/26/1937	44291
Amanqa	Oey	11/12/1\86	6857
Tamty	Thomas	11/7/1983	16717
JuIn	Canter	9/18c1995	31285
